conflictid,country,incomp,year,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,region
54,India,1,1995,1,1,3,1955-07-20,2,1992-08-05,1,0,,,3
54,India,1,1996,1,1,3,1955-07-20,2,1992-08-05,1,0,,,3
54,India,1,1997,1,1,3,1955-07-20,2,1992-08-05,1,1,1997-08-01,1,3
54,India,1,2000,1,1,3,1955-07-20,2,2000-08-02,1,1,2000-12-31,5,3
54,India,1,2005,1,1,4,1955-07-20,2,2005-01-23,2,0,,,3
54,India,1,2006,1,1,4,1955-07-20,2,2005-01-23,2,0,,,3
54,India,1,2007,1,1,4,1955-07-20,2,2005-01-23,2,1,2007-12-31,5,3
99,India,1,1966,1,0,3,1966-09-01,2,1966-09-01,2,0,,,3
99,India,1,1967,1,0,3,1966-09-01,2,1966-09-01,2,0,,,3
99,India,1,1968,1,0,3,1966-09-01,2,1966-09-01,2,1,1968-12-31,5,3
139,India,1,1979,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1980,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1981,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1982,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1983,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1984,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1985,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1986,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1987,1,0,3,1979-07-09,1,1979-12-31,5,0,,,3
139,India,1,1988,1,0,3,1979-07-09,1,1979-12-31,5,1,1988-08-12,1,3
139,India,1,1992,1,0,3,1979-07-09,1,1992-10-12,1,0,,,3
139,India,1,1993,1,0,3,1979-07-09,1,1992-10-12,1,1,1993-08-23,1,3
139,India,1,1995,1,0,3,1979-07-09,1,1995-10-31,4,1,1995-12-31,5,3
139,India,1,1997,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,1998,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,1999,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,2000,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,2001,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,2002,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,2003,1,0,3,1979-07-09,1,1997-06-10,1,0,,,3
139,India,1,2004,1,0,3,1979-07-09,1,1997-06-10,1,1,2004-12-31,5,3
139,India,1,2006,1,0,3,1979-07-09,1,2006-11-07,1,1,2006-12-31,5,3
152,India,1,1982,1,0,3,1979-04-26,1,1982-07-31,3,0,,,3
152,India,1,1983,1,0,3,1979-04-26,1,1982-07-31,3,0,,,3
152,India,1,1984,1,0,3,1979-04-26,1,1982-07-31,3,0,,,3
152,India,1,1985,1,0,3,1979-04-26,1,1982-07-31,3,0,,,3
152,India,1,1986,1,0,3,1979-04-26,1,1982-07-31,3,0,,,3
152,India,1,1987,1,0,3,1979-04-26,1,1982-07-31,3,0,,,3
152,India,1,1988,1,0,3,1979-04-26,1,1982-07-31,3,1,1988-12-31,5,3
152,India,1,1992,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1993,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1994,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1995,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1996,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1997,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1998,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,1999,1,0,3,1979-04-26,1,1992-12-31,5,0,,,3
152,India,1,2000,1,0,3,1979-04-26,1,1992-12-31,5,1,2000-12-31,5,3
152,India,1,2003,1,0,3,1979-04-26,1,2003-10-23,1,0,,,3
152,India,1,2004,1,0,3,1979-04-26,1,2003-10-23,1,0,,,3
152,India,1,2005,1,0,3,1979-04-26,1,2003-10-23,1,0,,,3
152,India,1,2006,1,0,3,1979-04-26,1,2003-10-23,1,0,,,3
152,India,1,2007,1,0,3,1979-04-26,1,2003-10-23,1,0,,,3
152,India,1,2008,1,0,3,1979-04-26,1,2003-10-23,1,0,,,3
152,India,1,2009,1,0,3,1979-04-26,1,2003-10-23,1,1,2009-12-24,1,3
156,India,1,1983,1,0,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1984,1,0,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1985,1,0,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1986,1,0,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1987,1,1,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1988,2,1,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1989,2,1,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1990,2,1,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1991,2,1,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1992,2,1,3,1981-09-20,1,1983-12-31,5,0,,,3
156,India,1,1993,1,1,3,1981-09-20,1,1983-12-31,5,1,1993-12-31,5,3
169,India,1,1989,1,0,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1990,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1991,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1992,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1993,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1994,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1995,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1996,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1997,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1998,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,1999,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2000,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2001,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2002,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2003,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2004,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2005,2,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2006,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2007,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2008,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2009,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2010,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
169,India,1,2011,1,1,3,1984-02-06,1,1989-12-11,1,0,,,3
170,India,1,1990,1,0,3,1983-12-31,5,1990-12-31,5,0,,,3
170,India,1,1991,1,0,3,1983-12-31,5,1990-12-31,5,1,1991-12-31,5,3
170,India,1,1994,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,1995,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,1996,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,1997,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,1998,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,1999,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2000,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2001,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2002,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2003,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2004,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2005,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2006,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2007,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2008,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2009,1,0,3,1983-12-31,5,1994-12-31,5,0,,,3
170,India,1,2010,1,0,3,1983-12-31,5,1994-12-31,5,1,2011-09-03,1,3
227,India,1,1989,1,0,3,1989-02-18,1,1989-10-10,1,0,,,3
227,India,1,1990,1,0,3,1989-02-18,1,1989-10-10,1,1,1990-12-31,5,3
227,India,1,1993,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,1994,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,1995,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,1996,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,1997,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,1998,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,1999,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,2000,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,2001,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,2002,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,2003,1,0,3,1989-02-18,1,1993-12-31,5,0,,,3
227,India,1,2004,1,0,3,1989-02-18,1,1993-12-31,5,1,2004-10-15,1,3
227,India,1,2009,1,0,3,1989-02-18,1,2009-06-12,1,0,,,3
227,India,1,2010,1,0,3,1989-02-18,1,2009-06-12,1,1,2010-11-08,1,3
258,India,1,2008,1,0,3,2005-12-06,1,2008-10-30,1,1,2008-12-31,5,3
259,India,1,2008,1,0,3,2004-12-13,1,2008-11-09,1,1,2008-12-31,5,3
263,India,1,1997,1,0,3,1993-10-12,1,1997-07-12,1,1,1997-12-31,5,3
169,India,1,2012,1,1,3,1984-02-06,1,1989-12-11,1,,,,3
29,India,2,2012,1,1,3,1948-12-31,6,1996-04-03,1,,,,3
272,India,1,2012,1,0,3,2010-06-26,1,2012-11-15,1,,,,3
20,India,1,1948,2,1,2,1948-12-31,5,1948-12-31,5,1,1948-12-31,1,3
20,India,1,1964,1,1,2,1948-12-31,5,1964-12-31,5,0,,,3
20,India,1,1965,2,1,2,1948-12-31,5,1964-12-31,5,1,1965-12-15,1,3
20,India,1,1971,2,1,2,1948-12-31,5,1971-12-03,1,1,1971-12-17,5,3
20,India,1,1984,1,1,2,1948-12-31,5,1984-12-31,5,1,1984-12-31,5,3
20,India,1,1987,1,1,2,1948-12-31,5,1987-12-31,5,1,1987-12-31,5,3
20,India,1,1989,1,1,2,1948-12-31,5,1989-12-31,5,0,,,3
20,India,1,1990,1,1,2,1948-12-31,5,1989-12-31,5,0,,,3
20,India,1,1991,1,1,2,1948-12-31,5,1989-12-31,5,0,,,3
20,India,1,1992,1,1,2,1948-12-31,5,1989-12-31,5,1,1992-12-31,5,3
20,India,1,1996,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,1997,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,1998,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,1999,2,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,2000,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,2001,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,2002,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,India,1,2003,1,1,2,1948-12-31,5,1996-12-31,5,1,2003-11-26,1,3
5,Indonesia,1,1946,1,0,1,1945-10-13,2,1946-12-31,5,0,,,3
5,Indonesia,1,1947,1,0,1,1945-10-13,2,1946-12-31,5,0,,,3
5,Indonesia,1,1948,1,0,1,1945-10-13,2,1946-12-31,5,0,,,3
5,Indonesia,1,1949,1,0,1,1945-10-13,2,1946-12-31,5,1,1949-08-15,1,3
40,Indonesia,1,1950,2,1,3,1950-08-05,1,1950-08-05,1,1,1950-11-15,1,3
46,Indonesia,2,1953,2,1,3,1953-12-31,5,1953-12-31,5,1,1953-12-31,5,3
46,Indonesia,2,1958,2,1,3,1953-12-31,5,1958-12-31,5,0,,,3
46,Indonesia,2,1959,2,1,3,1953-12-31,5,1958-12-31,5,0,,,3
46,Indonesia,2,1960,1,1,3,1953-12-31,5,1958-12-31,5,0,,,3
46,Indonesia,2,1961,2,1,3,1953-12-31,5,1958-12-31,5,1,1961-12-31,5,3
94,Indonesia,1,1965,1,0,3,1965-07-28,1,1965-07-28,2,1,1965-12-31,5,3
94,Indonesia,1,1967,1,0,3,1965-07-28,1,1967-12-31,5,0,,,3
94,Indonesia,1,1968,1,0,3,1965-07-28,1,1967-12-31,5,0,,,3
94,Indonesia,1,1969,1,0,3,1965-07-28,1,1967-12-31,5,1,1969-12-31,5,3
94,Indonesia,1,1976,2,1,3,1965-07-28,1,1976-12-31,5,0,,,3
94,Indonesia,1,1977,2,1,3,1965-07-28,1,1976-12-31,5,0,,,3
94,Indonesia,1,1978,2,1,3,1965-07-28,1,1976-12-31,5,1,1978-12-31,5,3
94,Indonesia,1,1981,2,1,3,1965-07-28,1,1981-12-31,5,1,1981-12-31,5,3
94,Indonesia,1,1984,1,1,3,1965-07-28,1,1984-12-31,5,1,1984-12-31,5,3
134,Indonesia,1,1975,2,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1976,2,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1977,2,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1978,2,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1979,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1980,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1981,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1982,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1983,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1984,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1985,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1986,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1987,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1988,1,1,3,1975-12-07,1,1975-12-07,1,0,,,3
134,Indonesia,1,1989,1,1,3,1975-12-07,1,1975-12-07,1,1,1989-12-31,5,3
134,Indonesia,1,1992,1,1,3,1975-12-07,1,1992-12-15,1,1,1992-12-31,5,3
134,Indonesia,1,1997,1,1,3,1975-12-07,1,1997-05-31,1,0,,,3
134,Indonesia,1,1998,1,1,3,1975-12-07,1,1997-05-31,1,1,1998-12-31,5,3
171,Indonesia,1,1990,1,1,3,1989-05-31,3,1990-06-06,2,0,,,3
171,Indonesia,1,1991,1,1,3,1989-05-31,3,1990-06-06,2,1,1991-12-31,5,3
171,Indonesia,1,1999,1,1,3,1989-05-31,3,1999-06-19,1,0,,,3
171,Indonesia,1,2000,1,1,3,1989-05-31,3,1999-06-19,1,0,,,3
171,Indonesia,1,2001,1,1,3,1989-05-31,3,1999-06-19,1,0,,,3
171,Indonesia,1,2002,1,1,3,1989-05-31,3,1999-06-19,1,0,,,3
171,Indonesia,1,2003,1,1,3,1989-05-31,3,1999-06-19,1,0,,,3
171,Indonesia,1,2004,1,1,3,1989-05-31,3,1999-06-19,1,0,,,3
171,Indonesia,1,2005,1,1,3,1989-05-31,3,1999-06-19,1,1,2005-10-12,1,3
84,Indonesia,1,1963,1,0,2,1962-12-08,1,1963-12-31,5,0,,,3
84,Indonesia,1,1964,1,0,2,1962-12-08,1,1963-12-31,5,0,,,3
84,Indonesia,1,1965,1,0,2,1962-12-08,1,1963-12-31,5,0,,,3
84,Indonesia,1,1966,1,0,2,1962-12-08,1,1963-12-31,5,1,1966-08-11,1,3
79,Indonesia,1,1962,1,0,2,1962-01-15,1,1962-01-15,1,1,1962-09-21,1,3
6,Iran,1,1946,1,0,4,1946-05-31,3,1946-05-31,3,1,1946-12-16,1,2
6,Iran,1,1966,1,1,3,1946-05-31,3,1966-12-31,5,0,,,2
6,Iran,1,1967,1,1,3,1946-05-31,3,1966-12-31,5,0,,,2
6,Iran,1,1968,1,1,3,1946-05-31,3,1966-12-31,5,1,1968-12-31,5,2
6,Iran,1,1979,2,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1980,2,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1981,1,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1982,2,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1983,1,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1984,1,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1985,1,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1986,1,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1987,1,1,3,1946-05-31,3,1979-12-31,5,0,,,2
6,Iran,1,1988,1,1,3,1946-05-31,3,1979-12-31,5,1,1988-12-31,5,2
6,Iran,1,1990,1,1,3,1946-05-31,3,1990-07-06,1,1,1990-12-31,5,2
6,Iran,1,1993,1,1,3,1946-05-31,3,1993-09-12,2,1,1993-12-31,5,2
6,Iran,1,1996,1,1,3,1946-05-31,3,1996-07-28,2,1,1996-12-31,5,2
7,Iran,1,1946,1,0,4,1945-11-19,1,1946-12-31,5,1,1946-12-16,1,2
143,Iran,2,1979,1,0,3,1972-08-13,1,1979-12-31,5,0,,,2
143,Iran,2,1980,1,0,3,1972-08-13,1,1979-12-31,5,0,,,2
143,Iran,2,1981,2,1,3,1972-08-13,1,1979-12-31,5,0,,,2
143,Iran,2,1982,2,1,3,1972-08-13,1,1979-12-31,5,1,1982-12-31,5,2
143,Iran,2,1986,1,1,3,1972-08-13,1,1986-12-31,5,0,,,2
143,Iran,2,1987,1,1,3,1972-08-13,1,1986-12-31,5,0,,,2
143,Iran,2,1988,1,1,3,1972-08-13,1,1986-12-31,5,1,1988-12-31,5,2
143,Iran,2,1991,1,1,3,1972-08-13,1,1991-04-03,2,0,,,2
143,Iran,2,1992,1,1,3,1972-08-13,1,1991-04-03,2,0,,,2
143,Iran,2,1993,1,1,3,1972-08-13,1,1991-04-03,2,1,1993-12-31,5,2
143,Iran,2,1997,1,1,3,1972-08-13,1,1997-02-18,2,1,1997-12-31,5,2
143,Iran,2,1999,1,1,3,1972-08-13,1,1999-11-25,1,0,,,2
143,Iran,2,2000,1,1,3,1972-08-13,1,1999-11-25,1,0,,,2
143,Iran,2,2001,1,1,3,1972-08-13,1,1999-11-25,1,1,2001-12-31,5,2
143,Iran,2,2005,1,1,3,1972-08-13,1,2005-08-07,1,0,,,2
143,Iran,2,2006,1,1,3,1972-08-13,1,2005-08-07,1,0,,,2
143,Iran,2,2007,1,1,3,1972-08-13,1,2005-08-07,1,0,,,2
143,Iran,2,2008,1,1,3,1972-08-13,1,2005-08-07,1,0,,,2
143,Iran,2,2009,1,1,3,1972-08-13,1,2005-08-07,1,0,,,2
143,Iran,2,2010,1,1,3,1972-08-13,1,2005-08-07,1,0,,,2
143,Iran,2,2011,1,1,3,1972-08-13,1,2005-08-07,1,1,2011-12-27,1,2
144,Iran,1,1979,1,0,3,1979-05-30,1,1979-05-31,1,0,,,2
144,Iran,1,1980,1,0,3,1979-05-30,1,1979-05-31,1,1,1980-12-31,5,2
128,Iran,3,1974,1,0,2,1972-04-11,1,1974-02-10,1,1,1974-12-31,5,2
128,Iran,3,1980,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1981,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1982,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1983,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1984,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1985,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1986,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1987,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iran,3,1988,2,1,2,1972-04-11,1,1980-09-23,1,1,1988-08-20,1,2
30,Iraq,1,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,2
30,Iraq,1,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,1,2
128,Iraq,3,1974,1,0,2,1972-04-11,1,1974-02-10,1,1,1974-12-31,5,2
128,Iraq,3,1980,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1981,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1982,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1983,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1984,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1985,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1986,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1987,2,1,2,1972-04-11,1,1980-09-23,1,0,,,2
128,Iraq,3,1988,2,1,2,1972-04-11,1,1980-09-23,1,1,1988-08-20,1,2
62,Iraq,2,1958,1,0,3,1958-07-14,1,1958-07-14,1,0,,,2
62,Iraq,2,1959,1,0,3,1958-07-14,1,1958-07-14,1,1,1959-03-10,1,2
62,Iraq,2,1963,2,1,3,1958-07-14,1,1963-02-08,1,1,1963-11-20,1,2
62,Iraq,2,1982,1,1,3,1958-07-14,1,1982-08-01,1,0,,,2
62,Iraq,2,1983,1,1,3,1958-07-14,1,1982-08-01,1,0,,,2
62,Iraq,2,1984,1,1,3,1958-07-14,1,1982-08-01,1,1,1984-12-31,5,2
62,Iraq,2,1987,1,1,3,1958-07-14,1,1987-12-31,5,1,1987-12-31,5,2
62,Iraq,2,1991,1,1,3,1958-07-14,1,1991-12-31,5,0,,,2
62,Iraq,2,1992,1,1,3,1958-07-14,1,1991-12-31,5,0,,,2
62,Iraq,2,1993,1,1,3,1958-07-14,1,1991-12-31,5,0,,,2
62,Iraq,2,1994,1,1,3,1958-07-14,1,1991-12-31,5,0,,,2
62,Iraq,2,1995,1,1,3,1958-07-14,1,1991-12-31,5,0,,,2
62,Iraq,2,1996,1,1,3,1958-07-14,1,1991-12-31,5,1,1996-12-31,5,2
62,Iraq,2,2004,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2005,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2006,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2007,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2008,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2009,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2010,2,1,4,1958-07-14,1,2004-04-04,1,0,,,2
62,Iraq,2,2011,1,1,4,1958-07-14,1,2004-04-04,1,0,,,2
74,Iraq,1,1961,2,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1962,2,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1963,2,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1964,1,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1965,2,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1966,2,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1967,1,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1968,1,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1969,2,1,3,1961-12-31,3,1961-12-31,3,0,,,2
74,Iraq,1,1970,1,1,3,1961-12-31,3,1961-12-31,3,1,1970-03-11,1,2
74,Iraq,1,1973,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1974,2,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1975,2,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1976,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1977,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1978,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1979,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1980,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1981,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1982,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1983,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1984,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1985,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1986,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1987,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1988,2,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1989,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1990,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1991,1,1,3,1961-12-31,3,1973-07-31,3,0,,,2
74,Iraq,1,1992,1,1,3,1961-12-31,3,1973-07-31,3,1,1992-12-31,5,2
74,Iraq,1,1995,1,1,3,1961-12-31,3,1995-03-14,1,0,,,2
74,Iraq,1,1996,1,1,3,1961-12-31,3,1995-03-14,1,1,1996-11-30,2,2
62,Iraq,2,2012,1,1,3,1958-07-14,1,2004-04-04,1,,,,2
176,Iraq,1,1990,2,1,2,1990-08-02,1,1990-08-02,1,0,,,2
176,Iraq,1,1991,2,1,2,1990-08-02,1,1990-08-02,1,1,1991-03-02,1,2
226,Iraq,2,2003,2,1,2,2003-03-20,1,2003-03-22,2,1,2003-04-09,1,2
55,Israel,1,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,1,2
30,Israel,1,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,2
30,Israel,1,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,1,2
104,Israel,1,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,2
104,Israel,1,1969,1,1,2,1967-06-05,1,1969-03-06,1,0,,,2
104,Israel,1,1970,1,1,2,1967-06-05,1,1969-03-06,1,1,1970-08-07,1,2
104,Israel,1,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-06,1,2
8,Israel,1,1946,1,0,1,1939-03-31,4,1946-12-31,5,1,1946-12-31,5,2
37,Israel,1,1949,1,0,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1950,1,0,3,1948-05-15,1,1949-12-31,5,0,,,2
