Commodity,PALLFNF,PNFUEL,PFANDB,PFOOD,PBEVE,PINDU,PRAWM,PMETA,PNRG,POILAPSP,PALUM,PBANSOP,PBARL,PBEEF,PCOALAU,PCOCO,PCOFFOTM,PCOFFROB,PROIL,PCOPP,PCOTTIND,PFISH,PGNUTS,PHIDE,PIORECR,PLAMB,PLEAD,PLOGORE,PLOGSK,PMAIZMT,PNGASEU,PNGASJP,PNGASUS,PNICK,POILAPSP,POILBRE,POILDUB,POILWTI,POLVOIL,PORANG,PPOIL,PPORK,PPOULT,PRICENPQ,PRUBB,PSALM,PSAWMAL,PSAWORE,PSHRI,PSMEA,PSOIL,PSOYB,PSUGAEEC,PSUGAISA,PSUGAUSA,PSUNO,PTEA,PTIN,PURAN,PWHEAMT,PWOOLC,PWOOLF,PZINC
1984M10,,,,,160.05,57.37,71.96,46.83,,52.58,1027.65,308.87,70.60,95.48,31.75,2257.31,136.12,135.01,619.66,1272.07,73.62,640.96,738.72,65.00,11.31,82.33,412.26,72.23,97.32,121.25,,,,4750.29,28.00,27.97,27.26,28.76,1736.47,499.92,508.21,99.53,37.94,250.00,38.69,4.83,216.05,136.01,11.68,165.43,609.80,225.56,,4.65,21.55,617.03,361.89,11739.60,16.00,152.85,358.93,634.19,844.37
1984M11,,,,,159.84,58.38,70.16,49.87,,51.84,1154.66,269.00,71.24,95.32,32.75,2255.11,140.25,135.47,632.70,1344.82,72.67,649.00,812.03,65.00,11.31,84.37,440.04,55.87,95.38,117.32,,,,4748.40,27.59,27.62,27.10,28.05,1804.73,361.81,509.04,112.51,38.19,228.00,36.52,4.95,211.75,121.17,11.68,167.97,620.82,225.67,,4.38,21.39,638.12,343.13,11988.72,15.50,152.49,371.96,658.15,857.60
1984M12,,,,,153.84,53.38,60.14,48.50,,50.54,1095.70,299.22,61.55,100.67,33.75,2140.47,140.64,129.13,556.49,1320.57,71.99,630.91,784.96,44.70,11.31,80.49,414.47,69.52,89.47,113.77,,,,4858.98,26.88,27.07,26.72,26.86,1901.11,317.30,489.21,121.72,37.32,224.00,35.79,4.93,198.63,133.55,11.68,160.01,592.38,217.04,,3.55,21.10,599.45,325.73,11719.76,15.25,149.55,353.92,636.11,859.80
1985M1,,,,,155.86,53.09,59.58,48.40,,50.14,1075.85,376.27,66.58,102.93,33.75,2219.61,145.58,127.90,593.59,1358.05,71.40,616.85,769.17,44.70,11.49,79.49,418.88,71.14,79.71,119.68,3.81,,,4947.17,26.63,26.94,27.30,25.65,1993.15,237.16,481.77,126.53,38.01,225.00,34.65,4.95,176.96,135.02,11.90,155.56,583.78,215.75,,3.61,20.72,579.23,315.33,11073.40,15.00,149.18,364.95,640.33,866.42
1985M2,,,,,153.01,53.02,58.50,49.06,,51.81,1097.90,442.36,68.24,105.00,33.75,2273.40,143.73,124.67,632.70,1388.91,68.67,586.71,750.00,44.70,11.49,76.97,368.17,71.14,76.63,119.68,3.81,,,5050.79,27.56,28.17,27.20,27.31,1911.46,280.10,491.69,121.76,38.41,220.00,33.37,4.93,170.12,135.02,12.13,145.89,618.62,213.87,,3.69,20.48,588.90,279.72,10946.00,15.00,147.34,340.52,601.80,886.26
1985M3,,,,,148.49,52.62,57.21,49.30,,52.41,1095.26,453.70,64.93,102.07,33.75,2232.40,141.27,124.02,651.75,1389.35,67.21,562.60,766.92,42.30,11.49,78.27,351.64,71.14,77.13,120.47,3.81,,,5211.72,27.91,28.22,27.13,28.37,1819.32,364.40,537.14,120.84,38.27,221.00,33.64,5.00,171.23,135.02,12.35,145.84,655.65,216.24,,3.83,20.92,580.99,243.02,11210.60,15.00,145.14,353.67,611.07,921.53
1985M4,,,,,146.53,54.38,59.50,50.68,,52.25,1108.92,484.41,68.24,96.68,33.75,2240.78,140.66,123.25,678.82,1501.35,66.26,544.51,833.46,45.60,11.49,84.48,390.22,72.75,80.77,120.07,3.81,,,5489.50,27.84,27.98,26.71,28.82,1958.12,433.70,539.62,110.55,38.12,222.00,35.70,5.42,179.31,136.49,12.79,141.53,707.68,219.93,,3.42,20.97,617.91,219.12,11806.40,14.25,143.67,361.19,634.31,930.35
1985M5,,,,,139.65,54.33,59.23,50.79,,50.05,1104.51,457.51,68.24,94.88,33.75,2129.00,141.94,121.41,635.70,1530.01,65.07,554.56,866.17,45.60,11.49,84.05,374.79,72.75,80.77,116.92,3.81,,,5604.14,26.66,26.67,25.68,27.63,1922.80,435.40,504.08,108.58,37.10,223.00,35.14,5.47,179.31,136.48,12.79,133.49,689.38,211.76,,2.82,21.09,598.57,165.59,11909.80,15.00,136.32,364.70,625.76,879.64
1985M6,,,,,138.16,55.08,64.22,48.48,,49.48,1031.76,380.50,64.93,94.98,33.75,2091.74,141.16,120.54,612.64,1433.00,63.00,514.37,857.14,56.00,11.49,85.39,388.01,73.69,78.07,116.14,3.81,,,5553.44,26.35,26.44,25.43,27.19,1964.67,436.30,459.46,131.84,37.90,223.00,36.75,5.53,173.32,137.34,12.32,134.22,671.97,211.89,,2.78,21.27,576.60,164.07,12385.80,15.00,134.11,359.43,596.86,809.10
1985M7,,,,,134.35,54.40,63.97,47.49,,49.99,1011.92,320.50,59.89,93.05,33.75,2209.91,134.31,107.29,538.44,1474.89,61.10,510.36,750.00,56.00,11.49,90.83,403.45,72.14,81.89,114.96,3.81,,,5090.47,26.63,26.81,25.73,27.34,2041.84,449.20,402.44,119.75,37.57,210.00,35.40,5.73,181.80,135.94,12.08,137.34,608.25,203.63,,3.18,21.23,549.35,156.44,12755.80,11.85,128.60,371.21,604.09,767.21
1985M8,,,,,135.58,52.57,59.47,47.60,,50.95,1018.53,421.90,48.30,93.72,33.75,2275.39,132.93,106.81,419.75,1419.78,57.00,520.40,770.00,48.90,11.49,89.62,412.26,72.87,79.45,105.51,3.81,,,4907.48,27.13,27.34,26.29,27.76,2032.16,508.70,333.85,105.88,37.76,210.00,34.35,5.85,176.38,136.59,11.90,135.87,507.50,190.88,,4.39,20.59,558.60,158.75,12647.20,15.75,123.09,385.24,587.11,734.14
1985M9,,,,,136.90,50.92,58.58,45.39,,51.68,985.47,361.50,46.58,93.72,33.75,2342.19,133.07,105.11,413.35,1366.86,54.20,513.42,770.00,48.90,11.49,83.62,401.24,71.13,76.41,101.96,3.81,,,4570.18,27.52,27.72,26.58,28.27,1963.39,508.64,301.62,97.73,38.01,210.00,33.24,5.75,169.63,135.01,10.91,142.61,477.74,188.95,,5.12,19.51,558.60,161.91,12325.20,11.70,125.30,389.63,583.13,690.05
1985M10,,,,,142.57,52.76,62.86,45.46,,53.06,970.03,278.30,48.30,97.00,33.75,2363.13,140.48,112.48,431.17,1384.50,48.84,539.12,726.52,57.00,11.49,82.53,392.42,72.25,84.74,97.63,3.81,,,4239.48,28.29,28.54,26.74,29.58,1920.11,451.60,294.19,98.48,37.32,210.00,34.01,6.03,188.12,136.03,11.35,154.50,438.72,185.53,,5.01,18.68,512.34,173.46,12391.10,16.00,127.50,433.23,579.16,632.73
1985M11,,,,,150.08,53.53,66.48,44.17,,54.69,950.19,275.00,48.30,97.00,33.75,2297.66,154.85,128.03,433.48,1369.07,48.12,558.36,720.00,63.30,11.49,83.53,394.63,75.29,93.99,106.29,3.81,,,4034.45,29.18,29.82,26.92,30.80,1834.31,357.70,299.14,97.67,38.41,210.00,33.40,6.08,208.66,138.79,11.35,158.31,439.60,185.62,,5.48,18.89,633.33,177.52,9903.15,16.00,132.64,407.79,551.47,597.45
1985M12,,,,,170.29,53.74,65.10,45.54,,50.27,1038.38,284.90,53.27,101.00,33.75,2379.45,196.77,153.40,450.01,1391.12,48.19,558.79,720.00,61.10,11.49,83.92,392.42,71.27,97.37,108.66,3.81,,,4089.57,26.75,26.68,26.39,27.18,1895.09,318.00,322.28,109.35,39.25,225.00,33.33,6.25,216.16,135.14,11.79,159.79,460.32,191.71,,5.32,19.89,665.00,165.46,9114.00,11.70,137.05,400.90,541.83,685.64
1986M1,,,,,186.14,54.49,64.02,47.61,,41.94,1119.95,329.00,53.27,99.00,33.75,2323.67,235.30,172.22,443.13,1417.57,51.82,551.79,665.22,57.70,11.36,82.64,368.17,70.26,99.64,107.08,3.44,,,4034.45,22.33,22.18,21.93,22.86,1992.73,318.75,282.62,115.06,38.19,240.00,33.71,6.38,221.20,134.22,12.02,168.55,445.33,196.92,,4.84,20.67,637.74,180.18,7910.00,17.00,132.28,385.87,569.53,643.75
1986M2,,,,,179.07,55.29,66.41,47.26,,30.83,1115.54,386.40,53.27,98.00,33.75,2218.51,226.52,163.32,444.68,1404.34,54.51,553.06,632.00,58.60,11.36,82.93,365.97,75.00,105.30,104.33,3.44,,,3988.16,16.38,17.32,16.43,15.40,2063.94,322.22,233.86,96.81,38.41,230.00,35.91,6.67,233.77,143.86,12.79,168.87,409.84,193.50,,5.56,21.01,533.11,188.80,7922.90,17.08,129.71,406.67,564.71,608.48
1986M3,,,,,182.31,55.30,64.53,48.62,,23.96,1168.45,499.90,54.35,99.40,30.75,2107.18,237.62,169.79,302.09,1444.03,52.24,568.49,616.19,57.80,11.36,89.45,365.97,74.63,93.57,100.78,3.44,,,4135.87,12.77,13.85,11.97,12.48,2064.27,338.09,200.81,95.17,38.56,216.00,35.21,6.67,207.73,138.99,13.23,175.93,386.91,196.46,,7.04,20.95,473.99,201.50,7313.60,17.17,134.48,406.04,572.06,626.11
1986M4,,,,,171.95,56.23,67.29,48.25,,22.23,1164.04,577.60,49.64,93.62,30.75,1989.67,224.07,157.53,537.34,1433.00,48.50,591.92,616.36,63.10,11.36,91.30,368.17,75.37,96.09,101.57,3.44,,,4085.16,11.89,12.48,10.33,12.85,2035.26,364.29,199.98,91.34,37.79,202.00,33.80,6.50,213.32,145.78,13.67,169.15,389.12,194.07,,8.33,20.85,474.28,201.22,5686.10,17.25,132.64,418.19,578.56,659.18
1986M5,,,,,160.18,57.86,71.14,48.27,,25.18,1164.04,387.50,49.95,93.68,30.75,1905.67,208.74,142.56,341.05,1417.57,45.42,600.36,722.73,68.81,11.36,97.44,376.99,74.18,104.18,105.51,3.44,,,4043.27,13.49,14.05,11.02,15.42,2087.50,373.55,196.67,116.24,38.59,200.00,34.81,6.11,231.28,155.46,13.54,165.23,391.98,196.07,,7.67,20.88,488.24,188.89,5474.20,17.17,119.42,429.22,595.78,707.68
1986M6,,,,,144.88,57.90,70.05,49.12,,22.33,1183.88,345.00,43.26,91.54,30.75,1905.67,174.54,125.79,358.62,1413.16,41.03,595.86,720.95,68.70,11.36,108.49,418.88,76.15,94.68,104.72,3.44,,,4087.37,11.95,11.90,10.38,13.56,2081.23,399.37,200.81,136.71,39.94,204.00,35.53,6.09,210.19,159.42,13.41,164.13,371.70,194.10,,6.34,20.99,472.29,175.51,5378.30,17.08,105.82,420.95,567.84,804.69
1986M7,,,,,146.93,55.89,67.87,47.23,,18.45,1122.15,330.70,39.95,87.44,30.75,2022.30,170.63,126.42,341.11,1344.82,37.44,595.95,841.74,68.30,11.36,105.65,379.19,75.18,95.18,83.46,3.44,,,3911.00,9.88,9.56,8.50,11.57,2110.17,426.08,182.63,170.24,44.34,181.00,36.61,6.33,211.30,141.81,13.31,167.45,361.12,193.64,,5.55,20.97,433.83,176.26,5386.60,17.00,101.78,402.78,534.25,806.89
1986M8,,,,,152.35,55.66,67.57,47.05,,25.10,1128.77,320.80,36.64,90.64,30.75,2068.00,172.23,135.17,312.14,1302.93,37.03,587.02,1119.29,66.70,11.36,90.67,392.42,79.94,93.01,75.19,3.44,,,3807.38,13.42,13.47,11.71,15.10,2158.13,497.19,162.79,168.01,48.12,186.00,38.26,6.55,206.49,149.88,13.27,167.67,317.91,183.44,,5.57,20.87,392.82,190.68,5404.30,17.00,102.15,391.01,519.08,815.71
1986M9,,,,,172.65,56.53,67.25,48.78,,26.29,1205.93,423.80,39.95,94.88,30.75,2206.00,198.36,163.80,253.31,1309.54,43.50,580.90,1108.64,64.50,11.36,94.26,407.85,75.17,85.41,66.14,3.44,,,3723.60,14.03,14.22,12.92,14.95,2166.07,497.19,171.06,139.07,45.65,173.00,38.99,6.61,189.61,150.69,13.01,168.41,301.59,177.77,,4.68,20.87,390.51,202.76,5397.20,17.00,103.62,416.94,531.96,870.82
1986M10,,,,,159.02,56.98,69.29,48.08,,26.28,1161.83,374.80,48.30,95.60,30.75,2073.00,175.91,148.58,292.70,1316.16,51.23,563.56,1299.13,66.00,11.36,89.24,434.31,76.20,84.31,65.35,3.44,,,3644.24,14.01,13.88,13.28,14.88,2177.59,443.05,224.77,114.08,45.43,175.00,39.98,6.63,187.17,150.64,12.90,163.29,320.55,177.01,,5.39,21.08,414.83,207.32,5542.80,17.00,104.72,397.14,551.83,886.26
1986M11,,,,,152.28,56.93,70.31,47.27,,27.14,1130.97,293.80,55.56,97.00,30.75,2024.00,154.63,148.67,347.40,1302.93,52.81,562.78,1066.25,65.30,11.36,88.27,473.99,74.94,97.37,69.29,3.44,,,3642.03,14.47,14.53,13.70,15.17,2141.54,380.93,250.39,118.48,44.74,174.00,38.18,6.50,216.16,157.42,12.90,165.29,337.09,183.67,,5.95,21.17,427.02,206.26,6092.30,16.75,105.09,406.67,560.62,820.12
1986M12,,,,,137.64,57.59,71.60,47.47,,28.95,1130.97,311.40,46.58,99.00,29.25,1976.00,134.31,126.02,339.07,1331.59,59.71,568.84,860.00,62.00,11.36,90.51,515.88,75.58,118.73,70.08,3.44,,,3562.67,15.44,15.76,14.50,16.05,2169.95,364.06,242.13,121.37,44.01,167.00,38.02,6.66,263.59,163.82,13.12,158.84,339.51,180.75,,5.70,21.12,424.88,194.81,6428.10,16.65,107.29,419.44,579.52,798.07
1987M1,,,,,130.63,58.20,72.48,47.89,,33.95,1170.65,421.60,46.45,99.00,29.25,1976.00,121.75,113.81,367.54,1344.82,65.68,594.42,780.45,61.80,10.94,94.90,462.97,78.23,127.46,68.11,2.13,,,3525.19,18.10,18.48,17.12,18.69,2253.02,365.01,289.23,124.39,43.47,173.00,40.03,7.16,282.98,151.75,13.34,159.03,356.93,182.22,,6.48,21.50,420.30,197.78,6712.70,16.65,109.13,422.20,593.13,758.39
1987M2,,,,,127.70,60.60,74.75,50.38,,32.45,1283.09,461.90,46.32,103.29,29.25,1965.00,119.60,110.45,341.93,1380.09,65.85,603.40,617.50,64.10,10.94,96.00,460.77,81.13,123.95,66.93,2.13,,,3716.99,17.28,17.35,16.74,17.76,2283.06,361.34,272.70,108.71,43.18,187.00,40.85,7.50,275.20,163.89,13.34,159.00,354.06,179.88,,7.39,21.76,414.67,184.05,6688.40,16.83,112.07,435.98,626.72,740.75
1987M3,,,,,120.23,63.41,78.22,52.71,,33.30,1369.07,449.20,46.45,105.56,29.25,2011.00,102.04,98.28,323.23,1463.87,63.09,628.99,566.14,69.72,10.94,99.40,487.22,77.23,121.49,71.65,2.13,,,3772.10,17.74,17.89,16.93,18.41,2282.37,349.65,258.65,113.44,41.90,198.00,40.65,7.70,269.73,173.32,12.90,155.27,347.67,179.95,,7.56,21.76,404.66,183.20,6631.50,17.00,115.38,470.81,715.10,731.93
1987M4,,,,,121.28,67.42,86.25,53.82,,33.87,1399.93,350.50,58.94,108.68,24.75,2072.00,106.30,101.17,332.61,1483.71,65.85,644.36,555.73,82.60,10.94,99.60,555.56,74.65,132.00,74.41,2.13,,,3897.77,18.05,18.45,17.04,18.67,2302.59,397.68,280.14,123.24,41.14,199.00,42.00,7.99,293.07,166.14,12.90,166.05,345.90,188.56,,6.68,21.86,437.86,149.53,6699.80,17.00,113.17,504.51,832.38,760.59
1987M5,,,,,124.87,69.20,88.47,55.29,,34.51,1410.96,454.70,63.91,109.00,24.75,2068.00,116.38,105.69,333.49,1518.98,76.90,658.44,565.71,83.82,10.94,101.05,692.25,78.28,126.28,80.70,2.13,,,4435.70,18.41,18.75,17.04,19.44,2304.42,500.46,281.79,125.18,41.07,198.00,42.94,8.26,280.36,165.97,13.12,184.11,368.61,203.21,,6.71,22.01,499.43,144.15,6747.40,17.00,119.05,497.25,837.20,837.76
1987M6,,,,,116.71,69.66,87.40,56.84,,35.05,1472.69,382.50,56.58,105.10,24.75,1997.00,103.72,98.23,347.25,1571.89,79.30,643.39,580.00,82.00,10.94,98.63,628.32,80.68,128.82,80.31,2.13,,,4435.70,18.71,18.85,17.20,20.07,2270.51,570.93,282.62,146.25,40.59,196.00,44.48,8.24,286.01,149.82,13.12,194.45,366.63,205.81,,6.44,22.06,498.32,134.05,6610.40,16.90,108.76,508.52,879.46,877.44
1987M7,,,,,118.04,73.16,89.70,61.21,,36.72,1653.47,435.40,54.92,105.76,27.00,2127.10,98.56,92.50,349.36,1693.15,83.24,635.54,580.00,82.48,10.94,95.99,663.59,84.73,133.81,76.37,2.13,,,4753.16,19.62,19.83,17.67,21.34,2226.43,514.81,247.08,156.72,39.97,191.00,46.30,8.25,297.09,160.10,13.12,186.47,354.94,198.60,,6.10,22.07,485.46,153.25,6404.90,16.75,104.72,522.43,881.99,828.94
1987M8,,,,,117.25,77.12,93.91,64.99,,35.37,1809.99,338.40,50.59,104.00,27.00,2022.00,100.90,94.80,293.53,1754.88,86.60,631.84,580.00,83.90,10.94,93.00,659.18,91.84,161.54,71.26,2.13,,,5306.52,18.88,19.07,17.30,20.28,2200.45,520.98,254.52,149.76,41.43,204.00,46.69,8.26,358.65,162.36,12.40,177.45,348.77,190.83,,5.62,21.88,437.45,158.35,6556.10,17.00,106.92,551.62,1044.90,802.48
1987M9,,,,,120.45,78.95,99.75,63.93,,34.33,1746.06,354.40,57.60,113.70,27.00,1988.00,110.00,99.48,320.67,1809.99,83.61,649.78,580.00,89.02,10.94,97.02,645.95,101.33,228.72,72.83,2.13,,,5332.98,18.32,18.39,17.01,19.55,2237.08,509.93,276.83,111.19,41.68,250.00,47.90,8.32,507.79,160.85,11.68,189.72,354.72,192.76,,5.82,21.88,422.32,160.21,6706.30,16.65,112.07,537.59,924.73,756.18
1987M10,,,,,124.01,82.05,99.52,69.43,,34.91,1962.11,270.10,60.60,114.00,27.00,1913.00,118.26,103.83,325.56,1966.52,76.19,656.27,580.00,89.90,10.94,95.11,599.66,104.13,233.92,78.74,2.13,,,5692.33,18.63,18.85,17.17,19.87,2230.38,472.94,291.71,94.22,41.10,267.00,47.51,8.23,519.34,157.22,11.90,196.54,383.38,197.84,,6.65,21.69,447.94,184.91,6763.80,16.65,113.91,559.76,987.95,769.41
1987M11,,,,,127.48,81.10,98.29,68.68,,33.51,1679.92,410.10,59.42,116.04,29.00,1938.00,124.77,105.76,330.19,2519.88,75.83,701.81,580.00,85.38,10.94,101.00,641.54,109.29,251.57,81.89,2.13,,,5937.04,17.87,17.90,16.74,18.97,2349.70,464.51,304.10,87.04,39.72,254.00,47.31,8.37,558.52,158.64,11.90,218.22,390.66,207.46,,7.33,21.75,440.17,192.41,6927.30,16.75,115.01,558.26,966.15,846.57
1987M12,,,,,127.10,84.08,96.34,75.22,,31.44,1823.22,388.00,58.24,113.97,31.00,1896.00,125.22,104.05,502.63,2866.01,75.08,722.42,580.00,83.38,10.94,109.67,659.18,101.66,240.00,83.07,2.13,,,7661.05,16.77,17.42,15.61,17.27,2407.49,443.57,356.99,79.80,39.17,256.00,49.30,8.43,532.84,153.56,11.90,227.64,430.56,218.95,,8.30,21.76,492.35,207.03,6829.40,16.65,124.56,563.27,1016.72,866.42
1988M1,,,,,129.36,84.41,94.28,77.27,,30.95,2001.79,448.10,56.90,113.00,31.00,1973.00,126.38,103.19,544.56,2660.98,72.19,712.49,614.29,82.93,10.51,112.70,665.80,100.39,204.25,86.61,2.00,,,8073.32,16.50,16.93,15.44,17.14,2354.44,392.70,401.61,96.25,39.25,292.00,49.95,8.47,453.46,158.93,12.13,206.32,486.56,227.47,,9.67,21.83,543.31,212.32,6808.10,16.45,128.60,558.01,1107.27,877.44
1988M2,,,,,126.89,84.32,93.35,77.80,,29.83,2138.48,485.60,56.90,118.57,31.00,1799.00,137.14,104.09,530.43,2328.08,67.49,694.14,645.95,86.55,10.51,109.93,654.77,102.14,155.81,87.40,2.00,,,8666.36,15.90,15.76,15.20,16.73,2284.66,385.27,333.03,91.25,39.83,306.00,49.39,7.53,345.92,158.83,12.79,201.56,465.17,227.35,,8.43,22.10,509.08,193.70,6690.10,16.30,131.54,563.27,1296.67,875.23
1988M3,,,,,121.99,94.44,99.78,90.58,,27.82,2526.49,525.80,62.25,117.50,33.00,1685.00,134.74,99.82,552.82,2358.94,66.34,724.08,645.00,97.38,10.51,115.10,648.16,105.87,158.11,90.55,2.00,,,15496.27,14.86,14.79,13.59,16.19,2349.83,414.03,314.85,85.71,40.12,294.00,50.65,7.63,351.03,162.66,13.45,208.33,450.84,230.80,,8.52,22.16,485.51,191.66,6772.90,15.90,124.93,564.15,1379.75,981.06
1988M4,,,,,119.42,96.55,103.11,91.81,,30.73,2508.86,482.30,67.92,113.00,33.00,1649.00,134.30,96.60,566.50,2283.99,65.75,741.90,595.00,100.00,10.51,117.20,648.16,100.97,172.59,89.76,1.92,,,18011.75,16.42,16.62,14.73,17.90,2381.62,468.26,333.03,81.88,40.59,288.00,53.91,7.79,383.17,165.13,13.67,218.75,486.34,246.94,,8.54,22.16,509.98,184.29,6752.60,15.90,126.77,582.81,1543.03,1069.24
1988M5,,,,,119.60,102.69,103.84,101.87,,30.66,2987.26,558.30,65.25,110.00,33.00,1698.00,136.39,94.94,565.01,2442.72,65.58,738.19,595.00,99.20,10.51,115.62,668.00,107.09,172.82,90.15,1.92,,,17024.08,16.36,16.42,15.26,17.39,2354.63,448.90,348.73,87.78,42.70,257.00,59.00,7.62,383.68,169.04,13.89,245.04,527.35,269.86,,8.90,22.13,516.60,170.76,6777.60,15.40,128.97,592.96,1570.12,1175.06
1988M6,,,,,118.65,107.23,98.23,113.73,,29.04,3578.10,595.20,79.90,109.90,36.00,1624.00,141.83,94.15,538.13,2539.72,68.78,701.83,595.00,87.50,10.51,110.12,676.82,105.49,163.94,120.07,1.92,,,15588.87,15.49,15.59,14.41,16.47,2285.43,439.55,409.88,84.53,45.79,269.00,66.32,7.73,363.97,166.42,13.89,320.55,615.09,344.37,,10.57,22.54,616.64,166.29,7035.80,15.10,149.91,602.73,1538.81,1364.66
1988M7,,,,,113.31,92.09,93.70,90.93,,27.10,2581.61,416.70,78.24,110.80,36.00,1610.00,139.24,85.39,515.00,2213.44,63.43,673.44,744.76,84.20,10.51,104.90,619.50,100.00,156.64,126.77,1.89,,,14592.38,14.47,14.94,12.98,15.50,2172.18,395.63,427.23,75.57,49.98,274.00,60.02,7.59,347.76,161.49,13.89,292.11,645.73,322.14,,14.02,23.43,799.21,146.20,7148.80,15.10,149.55,581.06,1484.63,1236.79
1988M8,,,,,105.64,94.90,97.44,93.07,,27.29,2700.66,358.30,66.58,113.90,36.00,1448.00,128.89,81.58,512.69,2200.21,58.41,670.13,646.09,93.30,10.51,103.00,601.86,102.93,150.60,118.89,1.89,,,14186.73,14.57,15.00,13.19,15.52,2119.90,403.34,371.86,70.94,50.96,269.00,58.55,6.87,334.35,165.91,13.89,294.76,593.48,312.44,,11.18,21.90,695.57,148.12,7322.70,14.75,149.91,595.47,1451.27,1307.34
1988M9,,,,,106.10,89.64,93.03,87.19,,24.74,2387.60,534.60,88.38,113.90,37.00,1239.00,134.83,89.98,508.41,2433.90,56.74,665.15,650.00,86.68,10.51,102.20,608.48,101.15,152.37,121.25,1.89,,,11878.49,13.22,13.35,11.77,14.55,2162.39,532.97,353.68,62.81,51.65,273.00,53.86,6.64,338.28,163.25,12.57,295.28,561.96,311.82,,10.16,21.77,666.15,164.59,7408.50,14.15,159.47,605.36,1414.91,1329.39
1988M10,,,,,109.46,90.04,90.35,89.81,,22.86,2308.24,420.50,76.59,116.50,37.00,1304.00,130.43,95.24,524.16,2936.55,57.64,686.04,637.14,80.38,10.51,104.66,654.77,103.17,168.52,121.25,1.79,,,11556.62,12.23,12.28,10.63,13.78,2207.66,585.45,356.16,65.06,49.47,273.00,48.10,6.96,374.14,160.08,13.01,281.67,525.14,291.25,,10.28,21.74,627.30,181.34,7252.70,13.20,162.04,615.39,1456.93,1518.98
1988M11,,,,,114.42,92.19,88.02,95.20,,23.40,2380.99,410.60,74.87,116.50,37.50,1473.00,132.09,94.13,545.99,3302.52,58.61,714.64,636.82,76.90,10.51,108.30,690.05,108.58,176.49,113.38,1.79,,,13342.36,12.53,12.92,10.55,14.12,2393.68,533.47,345.42,62.86,47.90,272.00,46.64,6.57,391.83,153.50,13.45,277.51,490.09,281.53,,10.84,21.70,587.85,192.64,7312.40,12.30,163.88,602.48,1319.19,1556.46
1988M12,,,,,121.32,95.74,88.79,100.75,,27.43,2458.15,501.60,70.22,116.50,38.00,1503.00,144.95,102.17,551.94,3496.53,61.26,720.81,684.09,76.80,10.51,109.74,729.73,103.09,174.41,117.32,1.79,,,16920.46,14.68,15.10,12.57,16.37,2525.53,441.31,339.64,65.87,47.65,260.00,48.60,6.24,387.21,166.57,13.67,276.26,508.16,290.72,,11.22,21.99,584.97,195.76,7337.40,12.00,166.82,565.65,1267.89,1591.74
1989M1,,,,,120.88,96.70,91.40,100.52,,30.76,2398.63,427.10,73.21,110.51,38.00,1435.00,149.50,102.83,536.36,3392.91,63.13,701.81,752.95,83.67,12.03,105.50,674.61,104.35,169.47,118.50,1.67,,,17725.14,16.45,16.96,14.37,18.01,2462.14,423.39,316.50,68.12,48.63,264.00,50.66,6.20,376.25,144.56,13.89,280.23,484.36,292.76,,9.80,21.88,569.50,193.03,7409.60,11.60,173.80,565.65,1349.77,1732.83
1989M2,,,,,116.09,94.66,93.56,95.45,,30.92,2175.60,492.70,75.57,112.91,38.00,1483.89,137.57,96.55,529.68,3095.29,62.96,692.78,774.25,87.48,12.03,104.53,620.96,96.65,168.76,117.58,1.67,,,18582.47,16.52,16.74,14.84,17.97,2445.33,372.61,331.37,58.62,48.45,271.00,51.01,6.19,389.18,153.83,14.11,263.39,488.54,280.50,,10.54,22.07,542.69,181.69,7873.70,11.35,172.06,566.90,1240.20,1929.50
1989M3,,,,,114.28,95.68,98.04,93.97,,33.88,2074.55,700.00,82.90,110.66,38.00,1413.00,139.38,95.61,517.96,3262.84,66.02,677.02,767.83,94.61,12.03,102.90,588.63,108.20,165.40,118.89,1.67,,,17156.35,18.10,18.68,16.13,19.49,2424.27,416.98,329.72,57.06,49.32,277.00,49.40,5.99,387.20,161.46,14.11,264.55,508.16,286.01,,11.50,22.12,585.68,178.00,8760.50,11.20,178.21,558.63,1189.51,1959.91
1989M4,,,,,110.55,92.95,95.03,91.45,,36.27,2125.80,720.90,84.23,110.94,38.00,1290.00,143.06,91.73,513.49,3117.33,73.75,672.25,775.75,87.30,12.03,108.39,607.50,94.41,163.25,115.35,1.44,,,15261.50,19.39,19.87,17.11,21.19,2421.48,448.22,323.11,47.69,50.20,293.00,49.88,5.93,378.26,167.42,14.11,247.61,498.91,270.99,,12.16,22.30,593.59,171.83,10195.90,10.20,174.53,547.48,1117.87,1654.40
1989M5,,,,,107.26,92.59,96.33,89.89,,34.07,2259.00,658.60,83.21,110.22,38.00,1205.00,138.65,92.00,492.60,2738.14,77.34,643.74,795.65,85.13,12.03,105.86,643.00,104.73,155.85,117.32,1.44,,,13454.00,18.22,18.46,15.86,20.35,2328.63,454.27,335.50,54.94,51.98,311.00,46.26,5.58,399.27,195.13,14.11,238.93,498.69,264.12,,11.98,22.45,628.51,169.10,10143.70,9.85,176.37,543.72,1080.06,1627.00
