ID Nuevo,Año,Mes,Día,lat,long,Geocode,Departamento INEI,Provincia INEI,Distrito INEI,Centro poblado INEI,Categoría centro poblado INEI,Casco Urbano,Zona Rural,Tipo de Centro Poblado no INEI,Nombre Centro Poblado no INEI,Precedencia,Iniciativa 1,Iniciativa 2,Iniciativa 3,FF.MM.   - 1-,Policía    -2-,CAD        -3-,Rondas Campesinas         -10-,PCP-SL     -15-,PCP-BR     -16-,MRTA      -17-,Otros Guerrilleros no Id.               -18-,Otros Paramilitares no Id.                          -19-,Grupos estatales no Id.                       -20-,No identificado            -21-,Otros         -22-,Milicias     -23-,Grupo 1 Método 1,Grupo 1 Método 2,Grupo 2 Método 1,Grupo 2 Método 2,Grupo 3 Método 1,Grupo 3 Método 2,Grupo 4 Método 1,Grupo 4 Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 1,Método 1,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 2,Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 3,Método 3,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 4,Método 4,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 5,Método 5,No está descrito el método del ataque  ,Código Grupo,Muertos,Heridos,detenido,Retenidos,Código Grupo,Muertos,Heridos,detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Número testimonio,Fuente 1,Tomo,Página,Fecha (dd/mm/aa),Nota Magnética 1,Fuente(s) Primaria(s) 1,Notas,Dummie Revisión,Notas Revisión
05611,1980,,,,,PE,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,Rango de fecha esta entre 1980 y 1995,204597,Comisión de la Verdad Informe Final,XIV,1108,,,,,
05612,1980,,,,,PE,AYACUCHO,VILCAS HUAMAN,VISCHONGO,UMARO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Rango de fecha esta entre 1980 y 2000,203634,Comisión de la Verdad Informe Final,XIV,1108,,,,,
05613,1980,,,,,PE,AYACUCHO,VILCAS HUAMAN,VISCHONGO,UMARO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,Rango de fecha esta entre 1980 y 1981,203634,Comisión de la Verdad Informe Final,XIV,1108,,,,,
05614,1980,,,,,PE,AYACUCHO,VILCAS HUAMAN,SAURAMA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,Rango de fecha esta entre 1980 y 1983,202771,Comisión de la Verdad Informe Final,XIV,1109,,,,,
05615,1980,,,,,PE,AYACUCHO,VILCAS HUAMAN,CONCEPCION,ASTANTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Rango de fecha esta entre 1980 y 2000,204821,Comisión de la Verdad Informe Final,XIV,1109,,,,,
06099,1980,,,,,PE,HUANUCO,LEONCIO PRADO,RUPA-RUPA,TINGO MARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de Fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,RANGO DE FECHA 1980-2000,430094,Comisión de la Verdad Informe Final,XVI,401,,,,,
06101,1980,5,1,,,PE,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,AUCAYACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Robo,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,RANGO DE FECHA 01/05/1980-12/31/1982,435051,Comisión de la Verdad Informe Final,XVI,402,,,,,
06108,1980,9,,,,PE,HUANUCO,LEONCIO PRADO,LUYANDO 1,CAPITAN MIGUEL ARELLANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,RANGO DE FECHA 1980-1989,400110,Comisión de la Verdad Informe Final,XVI,404,,,,,
06186,1980,,,,,PE,HUANUCO,PUERTO INCA,HONORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,RANGO DE FECHA 1980-2000,479376,Comisión de la Verdad Informe Final,XVI,429,,,,,
06187,1980,,,,,PE,HUANUCO,LAURICOCHA,JIVIA,JIVIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de Fuego  ,15,,,Incendio (conflagración),,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,400347,Comisión de la Verdad Informe Final,XVI,430,,,,,
06245,1980,,,,,PE,AYACUCHO,CANGALLO,CANGALLO,CHICHUCANCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,RANGO DE FECHA 1980-1984,201255,,,293,,,,,
06255,1980,,,,,PE,AYACUCHO,HUANCA SANCOS,SACSAMARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,101532,Comisión de la Verdad Informe Final,XIV,296,,,,,
07070,1980,,,,,PE,AYACUCHO,LA MAR,SANTA ROSA,SIMARIBA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas Cuchillo ,,,,,,,,,,,,,,,24,11,,,,,,,,,,,,,,,,,,,Evento entre 1980 Y 1985.,200002,Comisión de la Verdad Informe Final,,822,,,,,
07072,1980,,,,,PE,AYACUCHO,LA MAR,TAMBO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Evento entre 1980 Y 2000.,201927,Comisión de la Verdad Informe Final,,823,,,,,
07077,1980,,,,,PE,AYACUCHO,LA MAR,ANCO,HUARCCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,13,,,,,,,,,,,,,,,,,,,Evento entre 1980 Y 2000.,200373,Comisión de la Verdad Informe Final,,824,,,,,
07078,1980,,,,,PE,AYACUCHO,LA MAR,SAN MIGUEL,CHILINGA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Masacre,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Evento entre 1980 Y 1983.,203844,Comisión de la Verdad Informe Final,,824,,,,,
07082,1980,,,,,PE,AYACUCHO,LA MAR,SANTA ROSA,HAYRAPATA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,3,,,,,,,,,,,,,,,,Evento entre 1980 Y 1985,200044,Comisión de la Verdad Informe Final,,826,,,,,
07091,1980,,,,,PE,AYACUCHO,LA MAR,CHUNGUI,BELEN CHAPI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,6,,,,,,,,,,,,,,,,Evento entre 1980 Y 2000,510009,Comisión de la Verdad Informe Final,,828,,,,,
07101,1980,,,,,PE,AYACUCHO,LA MAR,TAMBO,CCOCHCCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,Evento entre 1980  2000.,201957,Comisión de la Verdad Informe Final,,830,,,,,
07109,1980,,,,,PE,AYACUCHO,LA MAR,CHILCAS,RUMI RUMI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Masacre,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,Evento entre 1980 Y 1987,203923,Comisión de la Verdad Informe Final,,832,,,,,
07115,1980,,,,,PE,AYACUCHO,LA MAR,CHUNGUI,TASTABAMBA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Masacre,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,Evento entre  1980 Y2000,202249,Comisión de la Verdad Informe Final,,834,,,,,
07128,1980,,,,,PE,AYACUCHO,LA MAR,AYNA,AURORA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Acción ofensiva,,1,,,Registro y control,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Evento entre 1980 Y 2000,201890,Comisión de la Verdad Informe Final,,838,,,,,
07160,1980,6,7,,,PE,AYACUCHO,LUCANAS,LUCANAS,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,204279,Comisión de la Verdad Informe Final,,847,,,,,
07267,1980,,,,,PE,AYACUCHO,LUCANAS,AUCARA,LUREN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,Evento entre 1980 y 1997.,204003,Comisión de la Verdad Informe Final,,878,,,,,
07300,1980,,,,,PE,AYACUCHO,SUCRE,QUEROBAMBA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas  ,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,,,,,,204597,Comisión de la Verdad Informe Final,,888,,,,,
07343,1980,3,,,,PE,CUSCO,CUSCO,CUSCO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,510198,Comisión de la Verdad Informe Final,XVII,3,,,,,
07379,1980,5,,,,PE,CUSCO,ACOMAYO,ACOMAYO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,El evento ocurrio entre mayo de 1988 y octubre de 1995.,500150,Comisión de la Verdad Informe Final,XVII,16,,,,,
07410,1980,8,,,,PE,CUSCO,CHUMBIVILCAS,SANTO TOMAS,YAURINCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,510075,Comisión de la Verdad Informe Final,XVII,27,,,,,
07574,1980,,,,,PE,CUSCO,QUISPICANCHI,URCOS,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21,,,Acción ofensiva a Objetivos militares o de policía  Patrulla FF.MM. ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,El evento ocurrio entre 1980 y 1993.,750004,Comisión de la Verdad Informe Final,XVII,77,,,,,
07878,1980,5,1,,,PE,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,CAMPO GRANDE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,Evento entre el 1 de Mayo de 1980 y el 31 de Diciembre de 1985.,435061,Comisión de la Verdad Informe Final,XV,400,,,,,
08874,1980,,,,,PE,AREQUIPA,AREQUIPA,AREQUIPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,,510276,,,2,,,,,
09079,1980,,,,,PE,LIMA,LIMA,CIENEGUILLA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,102072,Comisión de la Verdad Informe Final,XVII,124,,,,,
09442,1980,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,CIUDAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas Machete ,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,205384,Comisión de la Verdad Informe Final,XIV,4,,,,,
10100,1980,,,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,1980-1984,200234,Comisión de la Verdad Informe Final,XIV,209,,,,,
10101,1980,,,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,SAN JOSE DE LA VIÑACA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego Granada ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200280,Comisión de la Verdad Informe Final,XIV,210,,,,,
10104,1980,,,,,PE,AYACUCHO,HUAMANGA,CHIARA,MANALLASACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,200897,Comisión de la Verdad Informe Final,XIV,210,,,,,
10107,1980,,,,,PE,AYACUCHO,HUAMANGA,JESUS NAZARENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,1,,,Robo,,,,,,,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,200143,Comisión de la Verdad Informe Final,XIV,211,,,,,
10116,1980,,,,,PE,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,CAYRAPACHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,203712,Comisión de la Verdad Informe Final,XIV,214,,,,,
10119,1980,,,,,PE,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201409-202934,Comisión de la Verdad Informe Final,XIV,215,,,,,
10125,1980,,,,,PE,AYACUCHO,HUAMANGA,ACOCRO,PUCUHUILLCCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,202722,Comisión de la Verdad Informe Final,XIV,217,,,,,
10130,1980,,,,,PE,AYACUCHO,HUAMANGA,OCROS,OCROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,203773,Comisión de la Verdad Informe Final,XIV,218,,,,,
10134,1980,,,,,PE,AYACUCHO,CANGALLO,LOS MOROCHUCOS,PAMPA CANGALLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos militares o de policía  Patrulla FF.MM. ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,100852,Comisión de la Verdad Informe Final,XIV,220,,,,,
10135,1980,,,,,PE,AYACUCHO,CANGALLO,TOTOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,201368,Comisión de la Verdad Informe Final,XIV,,,,,,
10136,1980,,,,,PE,AYACUCHO,CANGALLO,CANGALLO,,,,,,,1,15,,,,1,,,1,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,100332,Comisión de la Verdad Informe Final,XIV,220,,,,,
10137,1980,6,,,,PE,AYACUCHO,CANGALLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos militares o de policía  Instalaciones Policía ,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,200822,Comisión de la Verdad Informe Final,XIV,220,,,,,
00074,1981,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,CHULLAY,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Grupos de civiles  ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,DESAPARECIDO,201846,Comisión de la Verdad Informe Final,XIII,322,,,,,
00075,1981,,,,,PE,AYACUCHO,HUANTA,HUAMANGUILLA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,TORTURADO,100668,Comisión de la Verdad Informe Final,XIII,323,,,,,
00076,1981,10,28,,,PE,AYACUCHO,HUANTA,HUANTA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,TORTURADO,100255,Comisión de la Verdad Informe Final,XIII,323,,,,,
00077,1981,12,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Masacre,,2,,,Robo,,,,,,,,,,,,,,,,24,5,,,,,,,,,,,,,,,,,,,,200430,Comisión de la Verdad Informe Final,XIII,324,,,,,
00079,1981,12,26,,,PE,AYACUCHO,HUANTA,IGUAIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Grupos de civiles  ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200598,Comisión de la Verdad Informe Final,XIII,324,,,,,
00810,1981,2,,,,PE,HUANCAVELICA,HUANCAVELICA,MANTA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,15,,,Evento propaganda Pinta de graffitis,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,302405,Comisión de la Verdad Informe Final,XVI,3,,,,,
00811,1981,4,,,,PE,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,202533,Comisión de la Verdad Informe Final,XVI,4,,,,,
00812,1981,4,,,,PE,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Acción ofensiva a Medios de transporte Tren Pasajeros ,,2,,,Registro y control,,,,,,,,,,,,,,,,24,,2,,,,,,,,,,,,,,,,,,EL REGISTRO Y CONTROL SE PRODUJO AL OTRO DIA DE LA ACCIOJN OFENSIVA,700270,Comisión de la Verdad Informe Final,XVI,4,,,,,
01079,1981,,,,,PE,HUANCAVELICA,ANGARAES,ANCHONGA,CHACAPUNCO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,313238,Comisión de la Verdad Informe Final,XVI,83,,,,,
01325,1981,10,2,,,PE,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,MAYOCC,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,,15,,,Acción ofensiva  a Objetivos militares o de policía  Policía  ,,,,15,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,313798,Comisión de la Verdad Informe Final,XVI,153,,,,,
01440,1981,,,,,PE,HUANCAVELICA,TAYACAJA,SURCUBAMBA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Masacre,,,,,,,,,,,,,,,,,,,,,24,15,,,,,,,,,,,,,,,,,,,,313357,Comisión de la Verdad Informe Final,XVI,184,,,,,
01541,1981,6,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,417647,Comisión de la Verdad Informe Final,XVII,23,,,,,
02114,1981,2,,,,PE,APURIMAC,ANDAHUAYLAS,ANDARAPA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,Entre febrero o marzo,202406,Comisión de la Verdad Informe Final,XVII,43,,,,,
02115,1981,6,,,,PE,APURIMAC,ANDAHUAYLAS,TALAVERA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,202113,Comisión de la Verdad Informe Final,XVII,43,,,,,
02116,1981,10,,,,PE,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,CHACCARPATA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,202081,Comisión de la Verdad Informe Final,XVII,43,,,,,
02117,1981,11,2,,,PE,APURIMAC,ANDAHUAYLAS,ANDARAPA,ILLAUASI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,202145,Comisión de la Verdad Informe Final,XVII,43,,,,,
02543,1981,,,,,PE,APURIMAC,CHINCHEROS,COCHARCAS,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,Los reclutados fueron un número no determinado de personas,202383,Comisión de la Verdad Informe Final,XVII,163,,,,,
02544,1981,1,,,,PE,APURIMAC,CHINCHEROS,OCOBAMBA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Robo,Semovientes   ,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,202167,Comisión de la Verdad Informe Final,XVII,164,,,,,
02545,1981,2,11,,,PE,APURIMAC,CHINCHEROS,COCHARCAS,OSCCOLLO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,3,,,,,,,,,,,,,,,,,,202391,Comisión de la Verdad Informe Final,XVII,164,,,,,
02546,1981,7,,,,PE,APURIMAC,CHINCHEROS,HUACCANA,HUACCANA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego  ,15,,,Robo,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,202191,Comisión de la Verdad Informe Final,XVII,164,,,,,
02547,1981,9,27,,,PE,APURIMAC,CHINCHEROS,COCHARCAS,CARMEN DE CUAY,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,202389,Comisión de la Verdad Informe Final,XVII,164,,,,,
03271,1981,10,,,,PE,JUNIN,SATIPO,PANGOA,VILLA MARIA,,,,,,1,15,,,1,,,,1,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,8,,,,,,,,,,,,,,,,,,,,202193,Comisión de la Verdad Informe Final,XV,197,,,,,
03888,1981,10,,,,PE,AYACUCHO,HUANTA,HUANTA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Robo,,2,,,Registro y control,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,,"200616, 200733",Comisión de la Verdad Informe Final,XIII,524,,,,,
03904,1981,,,,,PE,AYACUCHO,HUANTA,SANTILLANA,ACOBAMBILLA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas blancas  ,15,,,Incendio (conflagración) a Objetivos civiles Instalaciones civiles ,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,Los hechos ocurrieron entre 1981 y 1985,"200759, 200943",Comisión de la Verdad Informe Final,XIII,529,,,,,
03934,1981,,,,,PE,AYACUCHO,LA MAR,CHUNGUI,YERBABUENA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,Solo se specifica el año,750101,Comisión de la Verdad Informe Final,XIII,538,,,,,
03935,1981,4,,,,PE,AYACUCHO,LA MAR,SANTA ROSA,PATACCOCHA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,205244,Comisión de la Verdad Informe Final,XIII,538,,,,,
03936,1981,6,,,,PE,AYACUCHO,LA MAR,ANCO,OSCCOCCOCHA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,"201548, 203457, 203459",Comisión de la Verdad Informe Final,XIII,538,,,,,
