cluster,hh,gov,replacement,year_hh_formed,age,sex,present,othersib,sib
88,18,3,,2001,22,M,N,Y,Y
88,18,3,,2001,18,F,N,Y,N
88,18,3,,2001,12,M,,,
88,18,3,,2001,10,F,,,
88,19,3,,1996,47,F,Y,N,Y
88,19,3,,1996,33,F,Y,Y,Y
88,19,3,,1996,24,F,N,Y,N
88,19,3,,1996,41,F,N,Y,N
88,19,3,,1996,28,M,N,Y,N
88,19,3,,1996,27,F,N,N,Y
88,20,3,,1980,54,M,Y,N,Y
88,20,3,,1980,53,F,Y,N,Y
88,20,3,,1980,29,M,N,Y,Y
88,20,3,,1980,22,M,N,Y,N
88,20,3,,1980,21,M,N,Y,N
88,20,3,,1980,35,F,N,Y,N
88,20,3,,1980,82,F,N,N,Y
88,20,3,,1980,15,M,,,
89,1,9,,1980,52,F,Y,N,Y
89,1,9,,1980,30,M,Y,Y,Y
89,1,9,,1980,19,M,Y,Y,N
89,1,9,,1980,16,F,,,
89,1,9,,1980,12,F,,,
89,2,9,,1985,48,M,Y,N,Y
89,2,9,,1985,51,F,Y,N,Y
89,2,9,,1985,25,M,Y,Y,Y
89,2,9,,1985,22,M,Y,Y,N
89,2,9,,1985,19,F,Y,Y,N
89,2,9,,1985,17,M,,,
89,3,9,,1981,56,M,Y,N,Y
89,3,9,,1981,49,F,Y,N,Y
89,3,9,,1981,29,M,Y,Y,Y
89,4,9,,1985,55,M,Y,N,Y
89,4,9,,1985,51,F,Y,N,Y
89,4,9,,1985,22,M,Y,Y,Y
89,4,9,,1985,18,F,Y,Y,N
89,4,9,,1985,13,F,,,
89,5,9,,1961,77,M,Y,N,Y
89,5,9,,1961,72,F,Y,N,Y
89,5,9,,1961,27,F,Y,N,Y
89,6,9,,2007,48,M,Y,N,Y
89,6,9,,2007,44,F,Y,N,Y
89,7,9,,2007,31,M,Y,N,N
89,7,9,,2007,22,F,Y,N,Y
89,7,9,,2007,3,F,,,
89,7,9,,2007,1,M,,,
89,8,9,,2001,29,F,Y,N,Y
89,8,9,,2001,31,M,N,N,N
89,8,9,,2001,9,F,,,
89,8,9,,2001,4,F,,,
89,9,9,,1975,51,M,Y,N,Y
89,9,9,,1975,49,F,Y,N,Y
89,9,9,,1975,25,M,Y,Y,Y
89,9,9,,1975,21,M,Y,Y,N
89,9,9,,1975,42,M,Y,Y,N
89,9,9,,1975,34,M,Y,Y,N
89,10,9,,1970,51,M,Y,N,Y
89,10,9,,1970,47,F,Y,N,Y
89,10,9,,1970,31,M,Y,Y,Y
89,10,9,,1970,23,F,N,Y,N
89,10,9,,1970,17,F,,,
89,10,9,,1970,14,M,,,
89,11,9,,1985,54,M,Y,N,Y
89,11,9,,1985,50,F,Y,N,Y
89,11,9,,1985,24,F,Y,N,Y
89,11,9,,1985,11,M,,,
89,11,9,,1985,8,M,,,
89,12,9,,1975,70,M,Y,N,Y
89,12,9,,1975,54,F,Y,N,Y
89,12,9,,1975,26,M,Y,Y,Y
89,13,9,,1969,63,M,Y,Y,N
89,13,9,,1969,57,F,N,N,Y
89,13,9,,1969,41,M,Y,Y,Y
89,13,9,,1969,38,F,N,Y,N
89,13,9,,1969,33,M,N,Y,N
89,14,9,,1984,61,M,Y,N,Y
89,14,9,,1984,56,F,Y,N,Y
89,14,9,,1984,23,M,Y,N,Y
89,14,9,,1984,17,F,,,
89,15,9,,2000,38,M,Y,Y,Y
89,15,9,,2000,25,F,Y,N,Y
89,15,9,,2000,10,F,,,
89,15,9,,2000,8,F,,,
89,15,9,,2000,5,F,,,
89,15,9,,2000,1,M,,,
89,16,9,,1971,61,F,Y,N,Y
89,16,9,,1971,35,M,Y,Y,N
89,16,9,,1971,27,M,Y,Y,N
89,17,9,,2001,37,M,Y,N,Y
89,17,9,,2001,29,F,Y,N,Y
89,17,9,,2001,7,M,,,
89,17,9,,2001,5,M,,,
89,17,9,,2001,1,M,,,
89,18,9,Y,1984,55,M,Y,N,Y
89,18,9,Y,1984,47,F,Y,N,Y
89,18,9,Y,1984,24,M,Y,Y,Y
89,18,9,Y,1984,23,F,N,Y,N
89,18,9,Y,1984,18,F,N,Y,N
89,18,9,Y,1984,14,M,,,
89,18,9,Y,1984,10,F,,,
89,19,9,Y,1970,48,F,Y,N,Y
89,19,9,Y,1970,35,M,Y,Y,N
89,19,9,Y,1970,33,M,Y,Y,Y
89,19,9,Y,1970,26,F,N,Y,N
89,19,9,Y,1970,24,M,N,Y,N
89,20,9,Y,1998,43,M,Y,N,Y
89,20,9,Y,1998,38,F,Y,N,Y
89,20,9,Y,1998,9,M,,,
90,1,2,,1981,55,M,Y,N,Y
90,1,2,,1981,50,F,N,N,Y
90,1,2,,1981,28,M,N,Y,N
90,1,2,,1981,25,M,Y,Y,N
90,1,2,,1981,20,M,Y,Y,N
90,1,2,,1981,19,M,Y,Y,N
90,1,2,,1981,15,M,,,
90,1,2,,1981,1,M,,,
90,1,2,,1981,2,M,,,
90,1,2,,1981,3,F,,,
90,1,2,,1981,0,F,,,
90,1,2,,1981,13,F,,,
90,2,2,,1980,55,M,Y,N,Y
90,2,2,,1980,54,F,Y,N,Y
90,2,2,,1980,30,M,Y,Y,Y
90,2,2,,1980,17,M,,,
90,2,2,,1980,16,M,,,
90,2,2,,1980,17,F,,,
90,3,2,,2009,64,M,Y,N,Y
90,3,2,,2009,21,F,Y,N,Y
90,3,2,,2009,1,M,,,
90,4,2,,1997,38,M,N,N,N
90,4,2,,1997,34,F,N,N,Y
90,4,2,,1997,22,F,Y,Y,Y
90,4,2,,1997,12,M,,,
90,4,2,,1997,10,M,,,
90,4,2,,1997,9,M,,,
90,5,2,,1995,43,M,Y,N,Y
90,5,2,,1995,30,F,Y,Y,Y
90,5,2,,1995,15,M,,,
90,5,2,,1995,2,F,,,
90,5,2,,1995,9,F,,,
90,5,2,,1995,12,M,,,
90,5,2,,1995,15,M,,,
90,5,2,,1995,13,M,,,
90,6,2,,1992,67,M,N,N,Y
90,6,2,,1992,58,F,Y,N,Y
90,6,2,,1992,16,M,,,
90,7,2,,2007,25,M,Y,N,N
90,7,2,,2007,22,F,Y,N,Y
90,7,2,,2007,0,F,,,
90,8,2,,1995,45,M,N,Y,N
90,8,2,,1995,43,M,Y,Y,Y
90,8,2,,1995,84,F,Y,N,Y
90,8,2,,1995,9,F,,,
90,8,2,,1995,8,F,,,
90,8,2,,1995,6,M,,,
90,8,2,,1995,5,M,,,
90,9,2,,2005,30,M,N,N,N
90,9,2,,2005,26,F,Y,N,Y
90,9,2,,2005,5,F,,,
90,9,2,,2005,3,M,,,
90,10,2,Y,1982,46,F,N,N,Y
90,10,2,Y,1982,28,M,Y,Y,N
90,10,2,Y,1982,26,M,Y,Y,Y
90,10,2,Y,1982,27,F,Y,N,Y
90,10,2,Y,1982,26,F,Y,N,Y
90,10,2,Y,1982,5,M,,,
90,10,2,Y,1982,0,F,,,
90,11,2,Y,1959,75,M,Y,N,Y
90,11,2,Y,1959,71,F,Y,N,Y
90,11,2,Y,1959,48,M,N,N,Y
90,11,2,Y,1959,34,F,Y,N,Y
90,11,2,Y,1959,14,M,,,
90,11,2,Y,1959,13,M,,,
90,11,2,Y,1959,8,F,,,
90,11,2,Y,1959,6,F,,,
90,12,2,Y,1984,54,M,N,N,Y
90,12,2,Y,1984,40,F,Y,N,Y
90,12,2,Y,1984,26,M,N,N,Y
90,12,2,Y,1984,21,F,Y,Y,Y
90,12,2,Y,1984,3,F,,,
90,12,2,Y,1984,1,M,,,
90,13,2,Y,2005,30,M,N,N,Y
90,13,2,Y,2005,25,F,Y,N,Y
90,13,2,Y,2005,6,F,,,
90,13,2,Y,2005,4,F,,,
90,14,2,Y,2009,32,M,N,Y,N
90,14,2,Y,2009,20,F,Y,N,Y
90,14,2,Y,2009,0,F,,,
90,15,,Y,1980,62,M,Y,N,N
90,15,,Y,1980,27,M,N,Y,Y
90,15,,Y,1980,25,M,N,Y,N
90,16,2,Y,2002,79,M,Y,N,Y
90,16,2,Y,2002,46,F,Y,N,Y
90,16,2,Y,2002,8,F,,,
90,16,2,Y,2002,5,M,,,
90,17,2,Y,1978,55,M,Y,N,Y
90,17,2,Y,1978,51,F,Y,N,Y
90,17,2,Y,1978,32,F,Y,Y,N
90,17,2,Y,1978,31,F,Y,Y,N
90,17,2,Y,1978,26,F,Y,Y,N
90,17,2,Y,1978,24,M,Y,Y,Y
90,17,2,Y,1978,22,F,Y,Y,N
90,17,2,Y,1978,18,F,Y,Y,N
90,17,2,Y,1978,15,M,,,
90,17,2,Y,1978,9,M,,,
90,18,2,Y,1984,55,M,Y,Y,Y
90,18,2,Y,1984,58,F,Y,N,Y
90,18,2,Y,1984,26,M,Y,Y,Y
90,18,2,Y,1984,21,F,Y,N,Y
90,18,2,Y,1984,24,F,Y,Y,N
90,18,2,Y,1984,19,F,Y,Y,N
90,18,2,Y,1984,42,F,Y,Y,N
90,19,2,Y,2004,34,M,Y,N,Y
90,19,2,Y,2004,34,F,Y,N,Y
90,19,2,Y,2004,6,F,,,
90,19,2,Y,2004,5,F,,,
90,19,2,Y,2004,3,M,,,
90,20,2,Y,1977,33,M,N,N,Y
90,20,2,Y,1977,31,F,Y,N,Y
90,20,2,Y,1977,53,F,Y,N,Y
90,20,2,Y,1977,5,M,,,
90,20,2,Y,1977,4,M,,,
90,20,2,Y,1977,2,M,,,
91,1,16,,1982,58,M,Y,N,Y
91,1,16,,1982,45,F,Y,N,Y
91,1,16,,1982,15,M,,,
91,2,16,,1988,51,M,Y,N,Y
91,2,16,,1988,49,F,Y,N,Y
91,2,16,,1988,15,M,,,
91,3,16,,1977,51,F,Y,N,Y
91,3,16,,1977,31,M,Y,Y,Y
91,3,16,,1977,26,F,Y,Y,N
91,3,16,,1977,24,M,Y,Y,N
91,3,16,,1977,22,M,Y,Y,N
91,4,16,,1977,55,M,Y,N,Y
91,4,16,,1977,47,F,Y,N,Y
91,4,16,,1977,23,M,Y,Y,Y
91,4,16,,1977,26,F,Y,Y,N
91,4,16,,1977,19,F,Y,Y,N
91,5,16,,2007,32,M,Y,Y,N
91,5,16,,2007,21,F,Y,N,Y
91,5,16,,2007,3,M,,,
91,6,16,,2007,31,M,Y,Y,N
91,6,16,,2007,19,F,Y,N,Y
91,6,16,,2007,2,M,,,
91,7,16,,1957,81,M,Y,N,Y
91,7,16,,1957,74,F,Y,N,Y
91,8,16,,1994,48,M,Y,N,Y
91,8,16,,1994,29,F,Y,N,Y
91,8,16,,1994,15,M,,,
91,8,16,,1994,14,M,,,
91,8,16,,1994,5,F,,,
91,8,16,,1994,1,M,,,
91,9,16,,1980,52,M,Y,N,Y
91,9,16,,1980,51,F,Y,N,Y
91,9,16,,1980,21,M,Y,Y,Y
91,9,16,,1980,22,F,Y,Y,N
91,9,16,,1980,16,F,,,
91,9,16,,1980,11,M,,,
91,9,16,,1980,8,M,,,
91,10,16,,1987,44,M,Y,N,Y
91,10,16,,1987,46,F,Y,N,Y
91,10,16,,1987,21,M,Y,Y,Y
91,10,16,,1987,18,F,Y,N,N
91,10,16,,1987,16,M,,,
91,10,16,,1987,14,M,,,
91,10,16,,1987,10,F,,,
91,10,16,,1987,8,F,,,
91,11,16,,1982,50,M,Y,N,Y
91,11,16,,1982,49,F,Y,N,Y
91,11,16,,1982,23,F,Y,Y,Y
91,11,16,,1982,13,F,,,
91,11,16,,1982,14,M,,,
91,12,16,,2009,25,M,Y,N,N
91,12,16,,2009,24,F,Y,N,Y
91,12,16,,2009,1,M,,,
91,13,16,,1992,39,F,Y,N,Y
91,13,16,,1992,18,M,Y,N,Y
91,14,16,,1995,43,M,Y,N,N
91,14,16,,1995,41,F,Y,N,Y
91,14,16,,1995,14,F,,,
91,14,16,,1995,13,F,,,
91,14,16,,1995,1,M,,,
91,14,16,,1995,7,M,,,
91,14,16,,1995,4,F,,,
91,15,16,,2002,36,M,Y,Y,Y
91,15,16,,2002,29,F,Y,N,Y
91,15,16,,2002,8,M,,,
91,15,16,,2002,6,F,,,
91,15,16,,2002,5,M,,,
91,15,16,,2002,1,M,,,
91,16,16,,1998,42,M,Y,N,Y
91,16,16,,1998,35,F,Y,N,Y
91,16,16,,1998,11,F,,,
91,16,16,,1998,9,F,,,
91,16,16,,1998,6,M,,,
91,16,16,,1998,3,F,,,
91,16,16,,1998,0,F,,,
91,17,16,,1992,50,M,Y,N,Y
91,17,16,,1992,37,F,Y,N,Y
91,17,16,,1992,18,M,Y,Y,Y
91,17,16,,1992,17,F,,,
91,17,16,,1992,13,M,,,
91,17,16,,1992,8,M,,,
91,17,16,,1992,6,M,,,
91,17,16,,1992,3,M,,,
91,17,16,,1992,1,F,,,
91,18,16,,1997,46,M,Y,N,Y
91,18,16,,1997,38,F,Y,N,Y
91,18,16,,1997,11,M,,,
91,18,16,,1997,9,M,,,
91,18,16,,1997,0,M,,,
91,19,16,,2007,38,M,Y,Y,Y
91,19,16,,2007,19,F,Y,N,Y
91,19,16,,2007,2,M,,,
91,20,16,,2003,31,F,Y,Y,N
91,20,16,,2003,7,F,,,
91,20,16,,2003,8,M,,,
92,1,16,,2006,30,M,Y,N,Y
92,1,16,,2006,30,F,Y,N,Y
92,1,16,,2006,0,M,,,
92,1,16,,2006,3,F,,,
92,1,16,,2006,2,F,,,
92,2,16,,2000,48,M,Y,N,N
92,2,16,,2000,34,F,Y,N,Y
92,2,16,,2000,5,F,,,
92,3,16,,1954,73,M,Y,N,Y
92,3,16,,1954,63,F,Y,N,Y
92,4,16,,1992,49,M,Y,N,Y
92,4,16,,1992,37,F,Y,N,Y
92,4,16,,1992,16,F,,,
92,4,16,,1992,13,F,,,
92,4,16,,1992,11,M,,,
92,4,16,,1992,5,M,,,
92,4,16,,1992,3,F,,,
92,5,16,,1997,47,M,Y,N,N
92,5,16,,1997,36,F,Y,N,Y
92,5,16,,1997,13,F,,,
92,5,16,,1997,3,F,,,
92,5,16,,1997,1,M,,,
92,6,16,,1992,44,M,Y,N,N
92,6,16,,1992,38,F,Y,N,Y
92,6,16,,1992,17,F,,,
92,6,16,,1992,11,M,,,
92,6,16,,1992,5,M,,,
92,6,16,,1992,3,F,,,
92,7,16,,2005,39,M,Y,N,N
92,7,16,,2005,37,F,Y,N,Y
92,7,16,,2005,5,M,,,
92,7,16,,2005,0,F,,,
92,8,16,,2005,34,M,Y,N,Y
92,8,16,,2005,26,F,Y,N,Y
92,8,16,,2005,5,M,,,
92,8,16,,2005,0,F,,,
92,9,16,,2006,37,M,Y,N,Y
92,9,16,,2006,32,F,Y,N,Y
92,9,16,,2006,4,M,,,
92,9,16,,2006,2,M,,,
92,9,16,,2006,1,F,,,
92,10,16,,1990,47,M,Y,N,Y
92,10,16,,1990,38,F,Y,N,Y
92,10,16,,1990,18,M,Y,Y,Y
92,10,16,,1990,15,F,,,
92,10,16,,1990,13,F,,,
92,10,16,,1990,11,M,,,
92,11,16,,2005,27,M,Y,N,Y
92,11,16,,2005,23,F,Y,N,Y
92,11,16,,2005,5,M,,,
92,11,16,,2005,3,F,,,
92,11,16,,2005,0,M,,,
92,12,16,,1999,37,M,Y,N,Y
92,12,16,,1999,34,F,Y,N,Y
92,12,16,,1999,11,M,,,
92,12,16,,1999,7,F,,,
92,12,16,,1999,5,M,,,
92,13,16,,1994,41,M,Y,N,Y
92,13,16,,1994,34,F,Y,N,Y
92,13,16,,1994,15,M,,,
92,13,16,,1994,13,F,,,
92,13,16,,1994,12,M,,,
92,13,16,,1994,10,M,,,
92,14,16,,2009,21,M,Y,N,Y
92,14,16,,2009,19,F,Y,N,Y
92,14,16,,2009,0,F,,,
92,15,16,,2001,41,M,Y,N,Y
92,15,16,,2001,38,F,Y,N,Y
92,15,16,,2001,7,F,,,
92,15,16,,2001,5,M,,,
92,16,16,,1982,43,F,Y,N,Y
92,16,16,,1982,22,M,Y,Y,Y
92,16,16,,1982,21,M,Y,Y,N
92,16,16,,1982,19,M,Y,Y,N
92,16,16,,1982,16,M,,,
92,17,16,,1987,48,M,Y,N,Y
92,17,16,,1987,41,F,Y,N,Y
92,17,16,,1987,15,M,,,
92,17,16,,1987,9,M,,,
92,18,16,,2006,32,M,Y,N,Y
92,18,16,,2006,25,F,Y,N,Y
92,18,16,,2006,4,F,,,
92,18,16,,2006,2,M,,,
92,18,16,,2006,0,M,,,
92,19,16,,1999,33,M,Y,N,Y
92,19,16,,1999,32,F,Y,N,Y
92,19,16,,1999,11,M,,,
92,19,16,,1999,7,M,,,
92,19,16,,1999,3,M,,,
92,20,16,,2001,24,M,Y,N,Y
92,20,16,,2001,18,F,Y,N,Y
92,20,16,,2001,8,F,,,
92,20,16,,2001,5,F,,,
92,20,16,,2001,3,M,,,
93,1,16,,1995,59,F,Y,N,Y
93,1,16,,1995,18,M,Y,N,Y
93,1,16,,1995,13,F,,,
93,1,16,,1995,11,F,,,
93,1,16,,1995,9,M,,,
93,1,16,,1995,7,F,,,
93,2,16,,2008,21,M,Y,N,Y
93,2,16,,2008,19,F,Y,N,Y
93,2,16,,2008,1,F,,,
93,2,16,,2008,2,F,,,
93,3,16,,1999,31,M,Y,N,N
93,3,16,,1999,26,F,Y,N,Y
93,3,16,,1999,11,F,,,
93,3,16,,1999,9,F,,,
93,3,16,,1999,5,M,,,
93,3,16,,1999,2,M,,,
93,4,16,,1999,39,M,Y,N,Y
93,4,16,,1999,31,F,Y,N,Y
93,4,16,,1999,11,F,,,
93,4,16,,1999,9,M,,,
93,4,16,,1999,8,M,,,
93,5,16,,1998,35,M,Y,N,N
93,5,16,,1998,34,F,Y,N,Y
93,5,16,,1998,10,F,,,
93,5,16,,1998,11,F,,,
93,5,16,,1998,9,F,,,
93,5,16,,1998,7,M,,,
93,5,16,,1998,4,M,,,
93,5,16,,1998,2,M,,,
93,6,16,,1966,59,M,Y,N,Y
93,6,16,,1966,57,F,Y,N,Y
93,6,16,,1966,35,F,N,Y,N
93,6,16,,1966,27,F,N,Y,N
93,6,16,,1966,17,M,,,
93,7,16,,1998,33,M,Y,N,Y
93,7,16,,1998,33,F,Y,N,Y
93,7,16,,1998,7,M,,,
93,7,16,,1998,1,M,,,
93,7,16,,1998,11,M,,,
93,8,16,,1989,41,M,Y,N,Y
93,8,16,,1989,39,F,Y,N,Y
93,8,16,,1989,18,F,Y,Y,Y
93,8,16,,1989,22,F,N,Y,N
93,8,16,,1989,21,M,N,Y,N
93,8,16,,1989,17,F,,,
93,8,16,,1989,13,F,,,
93,8,16,,1989,9,F,,,
93,8,16,,1989,6,M,,,
93,8,16,,1989,11,M,,,
93,9,16,,2009,23,M,Y,N,N
93,9,16,,2009,29,F,Y,N,Y
93,9,16,,2009,1,F,,,
93,10,16,,2001,25,M,Y,N,Y
93,10,16,,2001,27,F,Y,N,Y
93,10,16,,2001,7,F,,,
93,10,16,,2001,8,M,,,
93,10,16,,2001,4,F,,,
93,10,16,,2001,6,M,,,
93,11,16,,1979,61,M,Y,N,Y
93,11,16,,1979,51,F,Y,N,Y
93,11,16,,1979,18,F,Y,Y,Y
93,11,16,,1979,21,M,Y,Y,N
93,11,16,,1979,15,M,,,
93,12,16,,1983,61,M,Y,N,N
93,12,16,,1983,43,F,Y,N,Y
93,12,16,,1983,18,M,Y,Y,Y
93,12,16,,1983,23,M,Y,Y,N
93,12,16,,1983,20,M,Y,Y,N
93,12,16,,1983,16,M,,,
93,12,16,,1983,13,M,,,
93,13,16,,1975,57,M,Y,N,Y
93,13,16,,1975,51,F,Y,N,Y
93,13,16,,1975,22,M,Y,Y,Y
93,13,16,,1975,24,M,Y,Y,N
93,13,16,,1975,13,F,,,
93,13,16,,1975,16,F,,,
93,13,16,,1975,8,F,,,
93,14,16,,2008,27,M,Y,N,N
93,14,16,,2008,22,F,Y,N,Y
93,14,16,,2008,0,M,,,
93,15,16,,1994,37,M,Y,N,Y
93,15,16,,1994,36,F,Y,N,Y
93,15,16,,1994,13,F,,,
93,15,16,,1994,10,M,,,
93,15,16,,1994,9,F,,,
93,15,16,,1994,3,M,,,
93,15,16,,1994,2,M,,,
93,16,16,,2006,33,M,Y,N,Y
93,16,16,,2006,28,F,Y,N,Y
93,16,16,,2006,3,F,,,
93,16,16,,2006,1,F,,,
93,17,16,,2003,38,M,Y,N,Y
93,17,16,,2003,35,F,Y,N,Y
93,17,16,,2003,6,M,,,
93,17,16,,2003,3,F,,,
93,18,16,,2006,28,M,Y,N,Y
93,18,16,,2006,21,F,Y,N,Y
93,18,16,,2006,4,M,,,
93,18,16,,2006,3,F,,,
93,18,16,,2006,2,M,,,
93,19,16,,1986,40,M,Y,N,Y
93,19,16,,1986,43,F,Y,N,Y
93,19,16,,1986,19,M,Y,Y,Y
93,19,16,,1986,19,F,Y,N,N
93,19,16,,1986,17,M,,,
93,19,16,,1986,16,F,,,
93,19,16,,1986,15,F,,,
93,19,16,,1986,14,M,,,
93,19,16,,1986,13,M,,,
93,19,16,,1986,12,M,,,
93,19,16,,1986,11,M,,,
93,20,16,,2010,20,M,Y,N,Y
93,20,16,,2010,20,F,Y,N,Y
94,1,9,,2001,30,M,Y,N,Y
94,1,9,,2001,29,F,Y,N,Y
94,1,9,,2001,8,F,,,
94,1,9,,2001,8,F,,,
94,1,9,,2001,2,M,,,
94,2,9,,1976,60,M,Y,N,Y
94,2,9,,1976,49,F,Y,N,Y
94,2,9,,1976,24,M,Y,Y,N
94,2,9,,1976,22,M,N,Y,N
94,2,9,,1976,19,M,N,Y,N
94,2,9,,1976,27,F,N,Y,N
94,2,9,,1976,8,M,,,
94,2,9,,1976,17,F,,,
94,3,9,,2001,31,M,Y,N,N
94,3,9,,2001,29,F,Y,N,N
94,3,9,,2001,10,M,,,
94,3,9,,2001,6,F,,,
94,3,9,,2001,2,M,,,
94,4,9,,2001,32,M,Y,N,N
94,4,9,,2001,25,F,Y,N,N
94,4,9,,2001,10,F,,,
94,4,9,,2001,6,M,,,
94,4,9,,2001,4,F,,,
94,5,9,,1973,61,M,Y,N,Y
94,5,9,,1973,51,F,N,N,Y
94,5,9,,1973,19,M,Y,Y,N
94,5,9,,1973,23,M,N,Y,N
94,5,9,,1973,12,F,,,
94,6,9,,2008,29,M,Y,N,Y
94,6,9,,2008,25,F,Y,N,Y
94,6,9,,2008,1,F,,,
94,6,9,,2008,0,M,,,
94,7,9,,2006,33,M,Y,N,N
94,7,9,,2006,25,F,Y,N,Y
94,7,9,,2006,4,F,,,
94,7,9,,2006,2,F,,,
94,8,9,,2006,33,M,Y,N,Y
94,8,9,,2006,27,F,N,N,Y
94,8,9,,2006,4,M,,,
94,8,9,,2006,5,F,,,
94,9,9,,1975,55,M,Y,N,Y
94,9,9,,1975,35,F,Y,Y,N
94,10,9,,1957,74,F,Y,N,Y
94,10,9,,1957,41,F,Y,N,Y
94,11,9,,2009,51,M,Y,N,N
94,11,9,,2009,33,F,Y,N,Y
94,12,9,,1986,57,M,Y,N,Y
94,12,9,,1986,55,F,Y,N,N
94,12,9,,1986,21,M,Y,Y,Y
94,12,9,,1986,18,M,N,Y,N
94,12,9,,1986,17,M,,,
94,13,9,,2010,21,M,Y,N,N
94,13,9,,2010,19,F,Y,N,Y
94,14,9,,1967,73,F,Y,N,Y
94,14,9,,1967,38,M,Y,Y,Y
94,14,9,,1967,43,F,N,Y,N
94,14,9,,1967,41,F,N,Y,N
94,15,9,,2003,35,M,Y,N,N
94,15,9,,2003,33,F,Y,N,Y
94,15,9,,2003,5,F,,,
94,15,9,,2003,6,M,,,
94,15,9,,2003,1,F,,,
94,16,9,,1954,71,F,Y,N,Y
94,16,9,,1954,32,F,Y,N,Y
94,17,9,,1985,47,M,Y,N,N
94,17,9,,1985,43,F,Y,N,Y
94,17,9,,1985,43,M,Y,Y,Y
94,17,9,,1985,24,F,N,Y,N
94,17,9,,1985,19,F,N,Y,N
94,17,9,,1985,11,M,,,
94,17,9,,1985,10,F,,,
94,18,9,,2008,23,M,Y,N,N
94,18,9,,2008,18,F,Y,N,Y
94,18,9,,2008,1,M,,,
94,19,9,,1990,52,M,Y,N,Y
94,19,9,,1990,43,F,Y,N,Y
94,19,9,,1990,20,F,Y,Y,Y
94,19,9,,1990,19,F,Y,Y,N
94,19,9,,1990,18,F,Y,Y,N
94,19,9,,1990,14,M,,,
94,19,9,,1990,13,F,,,
94,20,9,,1970,56,F,Y,N,Y
94,20,9,,1970,29,M,Y,N,Y
94,20,9,,1970,21,F,Y,N,Y
94,20,9,,1970,2,M,,,
94,20,9,,1970,1,F,,,
95,1,15,,2004,43,M,Y,N,Y
95,1,15,,2004,26,F,Y,N,Y
95,1,15,,2004,6,F,,,
95,1,15,,2004,5,M,,,
95,1,15,,2004,3,F,,,
95,1,15,,2004,1,F,,,
95,2,15,,2010,47,M,Y,N,Y
95,2,15,,2010,23,F,Y,N,Y
95,3,15,,1999,47,M,Y,N,N
95,3,15,,1999,34,F,Y,N,Y
95,3,15,,1999,11,M,,,
95,3,15,,1999,10,M,,,
95,3,15,,1999,12,F,,,
95,4,15,,1996,36,M,Y,N,N
95,4,15,,1996,39,F,Y,N,Y
95,4,15,,1996,13,F,,,
95,4,15,,1996,11,M,,,
95,4,15,,1996,9,F,,,
95,4,15,,1996,6,M,,,
95,4,15,,1996,2,M,,,
95,5,15,,2007,43,M,Y,N,Y
95,5,15,,2007,36,F,Y,N,Y
95,6,15,,2006,36,M,Y,Y,N
95,6,15,,2006,23,F,Y,Y,N
95,6,15,,2006,4,M,,,
95,6,15,,2006,2,M,,,
95,6,15,,2006,0,F,,,
95,7,15,,1973,66,M,Y,N,Y
95,7,15,,1973,56,F,Y,N,Y
95,7,15,,1973,37,M,Y,Y,Y
95,7,15,,1973,21,M,Y,Y,N
95,8,15,,2004,33,M,Y,Y,N
95,8,15,,2004,35,F,Y,N,Y
95,8,15,,2004,3,M,,,
95,8,15,,2004,5,M,,,
95,9,15,,2002,31,M,N,Y,N
95,9,15,,2002,33,F,Y,N,Y
95,9,15,,2002,8,M,,,
95,9,15,,2002,5,F,,,
95,9,15,,2002,3,M,,,
95,10,15,,2009,25,M,Y,Y,N
95,10,15,,2009,21,F,Y,N,Y
95,10,15,,2009,2,F,,,
95,11,15,,1988,58,M,Y,N,Y
95,11,15,,1988,50,F,Y,N,Y
95,11,15,,1988,22,F,Y,Y,Y
95,11,15,,1988,20,F,Y,Y,N
95,11,15,,1988,18,F,Y,Y,N
95,11,15,,1988,17,M,,,
95,11,15,,1988,13,M,,,
95,12,15,,2006,34,M,Y,N,Y
95,12,15,,2006,25,F,Y,N,Y
95,12,15,,2006,4,F,,,
95,12,15,,2006,3,M,,,
95,12,15,,2006,2,F,,,
95,13,15,,2000,39,M,Y,N,Y
95,13,15,,2000,38,F,N,N,Y
95,13,15,,2000,8,M,,,
95,13,15,,2000,7,F,,,
95,13,15,,2000,3,F,,,
95,14,15,,1976,75,M,Y,N,Y
95,14,15,,1976,65,F,Y,N,Y
95,14,15,,1976,34,M,Y,Y,Y
95,14,15,,1976,30,M,Y,Y,N
95,14,15,,1976,27,M,Y,Y,N
95,14,15,,1976,26,F,Y,Y,N
95,14,15,,1976,25,M,Y,Y,N
95,14,15,,1976,20,M,Y,Y,N
95,14,15,,1976,18,F,Y,Y,N
95,15,15,,1981,51,F,Y,N,N
95,15,15,,1981,26,F,Y,Y,Y
95,15,15,,1981,24,M,N,Y,N
95,16,15,,2002,39,M,Y,N,Y
95,16,15,,2002,28,F,N,N,Y
95,16,15,,2002,7,M,,,
95,16,15,,2002,6,M,,,
95,16,15,,2002,4,M,,,
95,16,15,,2002,2,M,,,
95,17,15,,2003,33,M,Y,N,N
95,17,15,,2003,27,F,N,N,Y
95,17,15,,2003,6,F,,,
95,17,15,,2003,4,M,,,
95,17,15,,2003,2,F,,,
95,18,15,,2011,35,M,Y,N,Y
95,18,15,,2011,21,F,Y,N,Y
