"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"COIMUUS","197405","12.7","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197406","12.92","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197407","12.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197408","12.4","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197409","12.09","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197410","12.08","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197411","12.17","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197412","12.3","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197413","12.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197501","12.25","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197502","12.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197503","12.46","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197504","12.4","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197505","12.47","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197506","12.48","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197507","12.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197508","12.51","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197509","12.59","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197510","13.2","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197511","13.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197512","13.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197513","12.7","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197601","13.26","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197602","13.25","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197603","13.27","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197604","13.29","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197605","13.22","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197606","13.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197607","13.29","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197608","13.39","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197609","13.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197610","13.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197611","13.38","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197612","13.46","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197613","13.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197701","14.04","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197702","14.27","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197703","14.34","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197704","14.35","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197705","14.43","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197706","14.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197707","14.39","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197708","14.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197709","14.46","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197710","14.43","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197711","14.43","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197712","14.48","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197713","14.36","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197801","14.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197802","14.33","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197803","14.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197804","14.29","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197805","14.23","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197806","14.28","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197807","14.23","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197808","14.24","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197809","14.29","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197810","14.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197811","14.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197812","14.62","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197813","14.35","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197901","15.35","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197902","15.61","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197903","16.15","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197904","17.79","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197905","18.83","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197906","21.12","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197907","22.89","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197908","23.6","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197909","24.69","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197910","24.78","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197911","27.69","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197912","28.71","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","197913","21.45","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198001","30.85","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198002","32.51","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198003","32.48","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198004","33.05","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198005","33.6","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198006","34.12","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198007","34.48","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198008","34.69","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198009","34.62","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198010","34.33","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198011","35.27","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198012","35.53","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198013","33.67","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198101","37.97","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198102","38.34","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198103","38.05","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198104","37.26","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198105","36.95","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198106","36.21","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198107","35.3","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198108","35.06","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198109","35.09","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198110","35.1","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198111","35.71","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198112","35.82","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198113","36.47","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198201","35.23","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198202","34.63","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198203","33.31","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198204","32.77","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198205","32.7","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198206","33.47","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198207","33.31","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198208","32.34","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198209","32.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198210","33.01","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198211","32.86","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198212","32.32","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198213","33.18","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198301","30.62","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198302","29.08","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198303","27.84","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198304","28.24","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198305","28.55","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198306","29","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198307","28.99","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198308","29.22","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198309","29.24","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198310","29.08","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198311","28.93","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198312","28.58","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198313","28.93","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198401","28.59","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198402","28.95","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198403","28.86","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198404","28.97","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198405","29.04","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198406","29","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198407","28.41","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198408","28.41","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198409","28.26","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198410","28.21","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198411","27.96","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198412","27.55","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198413","28.54","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198501","27.02","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198502","26.86","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198503","27.13","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198504","27.51","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198505","27.21","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198506","26.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198507","26.37","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198508","26.26","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198509","26.48","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198510","26.71","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198511","26.73","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198512","25.27","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198513","26.67","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198601","22.88","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198602","16.23","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198603","13.55","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198604","12.45","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198605","12.22","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198606","11.9","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198607","10.87","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198608","11.51","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198609","12.7","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198610","13.1","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198611","13.55","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198612","14.5","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198613","13.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198701","16.16","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198702","16.86","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198703","17.05","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198704","17.53","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198705","17.91","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198706","18.34","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198707","18.87","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198708","18.88","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198709","18.04","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198710","17.67","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198711","17.52","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198712","16.03","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198713","17.65","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198801","14.92","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198802","14.72","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198803","14.47","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198804","15.17","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198805","15.52","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198806","14.87","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198807","14.07","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198808","13.64","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198809","13.03","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198810","12.42","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198811","12.49","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198812","14.1","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
"COIMUUS","198813","14.08","3","Landed Cost of Crude Oil Imports","Dollars per Barrel"
